status	word_ref	qac_word_refs	qac_match_mode	masaq_segment_refs	alignment_group_id	surface_ar	masaq_joined_arabic	frozen_root_norm	frozen_root_raw	frozen_tsv_root_raw	root_correction_status	root_correction_rule_id	qac_root_norm	qac_root_ar	qac_ref	qac_surface_ar	qac_stem_ar	qac_lemma_ar	qac_pos	furuq_root_id	furuq_root_norm	furuq_source_root_norm	furuq_resolution
same_word_same_root	5:34:12	5:34:11	surface_or_stem_match	5:34:12	5:34:12	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:34:11:1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:34:13	5:34:12	surface_or_stem_match	5:34:13	5:34:13	غَفُورٌۭ	غَفُورٌ	غ ف ر	غ ف ر	غ ف ر	unchanged		غ ف ر	غ ف ر	5:34:12:1	غَفُورٌ	غَفُورٌ	غَفُور	N	root_001096	غ ف ر	غ ف ر	source_root_norm
same_word_same_root	5:34:14	5:34:13	surface_or_stem_match	5:34:14	5:34:14	رَّحِيمٌۭ	رَحِيمٌ	ر ح م	ر ح م	ر ح م	unchanged		ر ح م	ر ح م	5:34:13:1	رَّحِيمٌ	رَّحِيمٌ	رَّحِيم	ADJ	root_000552	ر ح م	ر ح م	source_root_norm
same_word_same_root	5:34:3	5:34:3	surface_or_stem_match	5:34:3	5:34:3	تَابُوا۟	تَابُوا	ت و ب	ت و ب	ت و ب	disputed		ت و ب	ت و ب	5:34:3:1	تَابُ	تَابُ	تَابَ	V	root_000189	ت و ب	ت و ب	source_root_norm
same_word_same_root	5:34:5	5:34:5	surface_or_stem_match	5:34:5	5:34:5	قَبْلِ	قَبْلِ	ق ب ل	ق ب ل	ق ب ل	unchanged		ق ب ل	ق ب ل	5:34:5:1	قَبْلِ	قَبْلِ	قَبْل	N	root_001198	ق ب ل	ق ب ل	source_root_norm
same_word_same_root	5:34:7	5:34:7	surface_or_stem_match	5:34:7	5:34:7	تَقْدِرُوا۟	تَقْدِرُوا	ق د ر	ق د ر	ق د ر	unchanged		ق د ر	ق د ر	5:34:7:1	تَقْدِرُ	تَقْدِرُ	قَدَرَ	V	root_001205	ق د ر	ق د ر	source_root_norm
same_word_same_root	5:35:14	5:35:11	surface_or_stem_match	5:35:14	5:35:14	سَبِيلِهِۦ	سَبِيلِهِ	س ب ل	س ب ل	س ب ل	unchanged		س ب ل	س ب ل	5:35:11:1	سَبِيلِ	سَبِيلِ	سَبِيل	N	root_000672	س ب ل	س ب ل	source_root_norm
same_word_same_root	5:35:5	5:35:4	surface_or_stem_match	5:35:5	5:35:5	ٱتَّقُوا۟	اتَّقُوا	و ق ي	و ق ي	و ق ي	unchanged		و ق ي	و ق ي	5:35:4:1	ٱتَّقُ	ٱتَّقُ	ٱتَّقَىٰ	V	root_001677	و ق ي	و ق ي	source_root_norm
same_word_same_root	5:35:6	5:35:5	surface_or_stem_match	5:35:6	5:35:6	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:35:5:1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:35:8	5:35:6	surface_or_stem_match	5:35:8	5:35:8	ٱبْتَغُوٓا۟	وَابْتَغُوا	ب غ ي	ب غ ي	ب غ ي	unchanged		ب غ ي	ب غ ي	5:35:6:2	ٱبْتَغُ	ٱبْتَغُ	ٱبْتَغَىٰ	V	root_000138	ب غ ي	ب غ ي	source_root_norm
same_word_same_root	5:36:10	5:36:9	surface_or_stem_match	5:36:10	5:36:10	ٱلْأَرْضِ	الْأَرْضِ	ء ر ض	أ ر ض	أ ر ض	unchanged		ء ر ض	ء ر ض	5:36:9:2	أَرْضِ	أَرْضِ	أَرْض	N	root_000025	ء ر ض	أ ر ض	root_norm_unique
same_word_same_root	5:36:11	5:36:10	surface_or_stem_match	5:36:11	5:36:11	جَمِيعًۭا	جَمِيعَاً	ج م ع	ج م ع	ج م ع	unchanged		ج م ع	ج م ع	5:36:10:1	جَمِيعًا	جَمِيعًا	جَمِيع	N	root_000259	ج م ع	ج م ع	source_root_norm
same_word_same_root	5:36:13	5:36:11	surface_or_stem_match	5:36:13	5:36:13	مِثْلَهُۥ	وَمِثْلَهُ	م ث ل	م ث ل	م ث ل	unchanged		م ث ل	م ث ل	5:36:11:2	مِثْلَ	مِثْلَ	مِثْل	N	root_001397	م ث ل	م ث ل	source_root_norm
same_word_same_root	5:36:19	5:36:16|5:36:23	surface_or_stem_match	5:36:19	5:36:19	عَذَابِ	عَذَابِ	ع ذ ب	ع ذ ب	ع ذ ب	unchanged		ع ذ ب	ع ذ ب	5:36:16:1|5:36:23:1	عَذَابِ|عَذَابٌ	عَذَابِ|عَذَابٌ	عَذَاب|عَذَاب	N|N	root_000994	ع ذ ب	ع ذ ب	source_root_norm
same_word_same_root	5:36:20	5:36:17	surface_or_stem_match	5:36:20	5:36:20	يَوْمِ	يَوْمِ	ي و م	ي و م	ي و م	unchanged		ي و م	ي و م	5:36:17:1	يَوْمِ	يَوْمِ	يَوْم	N	root_001700	ي و م	ي و م	source_root_norm
same_word_same_root	5:36:23	5:36:20	surface_or_stem_match	5:36:23	5:36:23	تُقُبِّلَ	تُقُبِّلَ	ق ب ل	ق ب ل	ق ب ل	unchanged		ق ب ل	ق ب ل	5:36:20:1	تُقُبِّلَ	تُقُبِّلَ	تَقَبَّلَ	V	root_001198	ق ب ل	ق ب ل	source_root_norm
same_word_same_root	5:36:27	5:36:16|5:36:23	surface_or_stem_match	5:36:27	5:36:27	عَذَابٌ	عَذَابٌ	ع ذ ب	ع ذ ب	ع ذ ب	unchanged		ع ذ ب	ع ذ ب	5:36:16:1|5:36:23:1	عَذَابِ|عَذَابٌ	عَذَابِ|عَذَابٌ	عَذَاب|عَذَاب	N|N	root_000994	ع ذ ب	ع ذ ب	source_root_norm
same_word_same_root	5:36:28	5:36:24	surface_or_stem_match	5:36:28	5:36:28	أَلِيمٌۭ	أَلِيمٌ	ء ل م	أ ل م	أ ل م	unchanged		ء ل م	ء ل م	5:36:24:1	أَلِيمٌ	أَلِيمٌ	أَلِيم	ADJ	root_000046	ء ل م	أ ل م	root_norm_unique
same_word_same_root	5:36:3	5:36:3	surface_or_stem_match	5:36:3	5:36:3	كَفَرُوا۟	كَفَرُوا	ك ف ر	ك ف ر	ك ف ر	unchanged		ك ف ر	ك ف ر	5:36:3:1	كَفَرُ	كَفَرُ	كَفَرَ	V	root_001307	ك ف ر	ك ف ر	source_root_norm
same_word_same_root	5:37:10	5:37:8	surface_or_stem_match	5:37:10	5:37:10	خَٰرِجِينَ	بِخَارِجِينَ	خ ر ج	خ ر ج	خ ر ج	unchanged		خ ر ج	خ ر ج	5:37:8:2	خَٰرِجِينَ	خَٰرِجِينَ	خَارِج	N	root_000400	خ ر ج	خ ر ج	source_root_norm
same_word_same_root	5:37:14	5:37:11	surface_or_stem_match	5:37:14	5:37:14	عَذَابٌۭ	عَذَابٌ	ع ذ ب	ع ذ ب	ع ذ ب	unchanged		ع ذ ب	ع ذ ب	5:37:11:1	عَذَابٌ	عَذَابٌ	عَذَاب	N	root_000994	ع ذ ب	ع ذ ب	source_root_norm
same_word_same_root	5:37:15	5:37:12	surface_or_stem_match	5:37:15	5:37:15	مُّقِيمٌۭ	مُقِيمٌ	ق و م	ق و م	ق و م	unchanged		ق و م	ق و م	5:37:12:1	مُّقِيمٌ	مُّقِيمٌ	مُّقِيم	ADJ	root_001273	ق و م	ق و م	source_root_norm
same_word_same_root	5:37:3	5:37:3	surface_or_stem_match	5:37:3	5:37:3	يَخْرُجُوا۟	يَخْرُجُوا	خ ر ج	خ ر ج	خ ر ج	unchanged		خ ر ج	خ ر ج	5:37:3:1	يَخْرُجُ	يَخْرُجُ	خَرَجَ	V	root_000400	خ ر ج	خ ر ج	source_root_norm
same_word_same_root	5:37:5	5:37:5	surface_or_stem_match	5:37:5	5:37:5	ٱلنَّارِ	النَّارِ	ن و ر	ن و ر	ن و ر	unchanged		ن و ر	ن و ر	5:37:5:2	نَّارِ	نَّارِ	نَار	N	root_001564	ن و ر	ن و ر	source_root_norm
same_word_same_root	5:38:10	5:38:7	surface_or_stem_match	5:38:10	5:38:10	كَسَبَا	كَسَبَا	ك س ب	ك س ب	ك س ب	unchanged		ك س ب	ك س ب	5:38:7:1	كَسَبَ	كَسَبَ	كَسَبَ	V	root_001296	ك س ب	ك س ب	source_root_norm
same_word_same_root	5:38:11	5:38:8	surface_or_stem_match	5:38:11	5:38:11	نَكَٰلًۭا	نَكَالَاً	ن ك ل	ن ك ل	ن ك ل	unchanged		ن ك ل	ن ك ل	5:38:8:1	نَكَٰلًا	نَكَٰلًا	نَكَٰل	N	root_001554	ن ك ل	ن ك ل	source_root_norm
same_word_same_root	5:38:13	5:38:10|5:38:11	surface_or_stem_match	5:38:13	5:38:13	ٱللَّهِ	اللَّهِ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:38:10:1|5:38:11:2	ٱللَّهِ|ٱللَّهُ	ٱللَّهِ|ٱللَّهُ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:38:15	5:38:10|5:38:11	surface_or_stem_match	5:38:15	5:38:15	ٱللَّهُ	وَاللَّهُ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:38:10:1|5:38:11:2	ٱللَّهِ|ٱللَّهُ	ٱللَّهِ|ٱللَّهُ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:38:16	5:38:12	surface_or_stem_match	5:38:16	5:38:16	عَزِيزٌ	عَزِيزٌ	ع ز ز	ع ز ز	ع ز ز	unchanged		ع ز ز	ع ز ز	5:38:12:1	عَزِيزٌ	عَزِيزٌ	عَزِيز	N	root_001008	ع ز ز	ع ز ز	source_root_norm
same_word_same_root	5:38:17	5:38:13	surface_or_stem_match	5:38:17	5:38:17	حَكِيمٌۭ	حَكِيمٌ	ح ك م	ح ك م	ح ك م	unchanged		ح ك م	ح ك م	5:38:13:1	حَكِيمٌ	حَكِيمٌ	حَكِيم	ADJ	root_000348	ح ك م	ح ك م	source_root_norm
same_word_same_root	5:38:2	5:38:1	surface_or_stem_match	5:38:2	5:38:2	ٱلسَّارِقُ	وَالسَّارِقُ	س ر ق	س ر ق	س ر ق	unchanged		س ر ق	س ر ق	5:38:1:3	سَّارِقُ	سَّارِقُ	سَّارِق	N	root_000700	س ر ق	س ر ق	source_root_norm
same_word_same_root	5:38:4	5:38:1	surface_or_stem_match	5:38:4	5:38:4	ٱلسَّارِقَةُ	وَالسَّارِقَةُ	س ر ق	س ر ق	س ر ق	unchanged		س ر ق	س ر ق	5:38:1:3	سَّارِقُ	سَّارِقُ	سَّارِق	N	root_000700	س ر ق	س ر ق	source_root_norm
same_word_same_root	5:38:6	5:38:3	surface_or_stem_match	5:38:6	5:38:6	ٱقْطَعُوٓا۟	فَاقْطَعُوا	ق ط ع	ق ط ع	ق ط ع	unchanged		ق ط ع	ق ط ع	5:38:3:2	ٱقْطَعُ	ٱقْطَعُ	قُطِعَ	V	root_001240	ق ط ع	ق ط ع	source_root_norm
same_word_same_root	5:38:7	5:38:4	surface_or_stem_match	5:38:7	5:38:7	أَيْدِيَهُمَا	أَيْدِيَهُمَا	ي د ي	ي د ي	ي د ي	disputed		ي د ي	ي د ي	5:38:4:1	أَيْدِيَ	أَيْدِيَ	يَد	N	root_001693	ي د ي	ي د ي	source_root_norm
same_word_same_root	5:38:8	5:38:5	surface_or_stem_match	5:38:8	5:38:8	جَزَآءًۢ	جَزَاءً	ج ز ي	ج ز ي	ج ز ي	unchanged		ج ز ي	ج ز ي	5:38:5:1	جَزَآءًۢ	جَزَآءًۢ	جَزَآء	N	root_000244	ج ز ي	ج ز ي	source_root_norm
same_word_same_root	5:39:11	5:39:8|5:39:12	surface_or_stem_match	5:39:11	5:39:11	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:39:8:1|5:39:12:1	ٱللَّهَ|ٱللَّهَ	ٱللَّهَ|ٱللَّهَ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:39:12	5:39:9	surface_or_stem_match	5:39:12	5:39:12	يَتُوبُ	يَتُوبُ	ت و ب	ت و ب	ت و ب	disputed		ت و ب	ت و ب	5:39:9:1	يَتُوبُ	يَتُوبُ	تَابَ	V	root_000189	ت و ب	ت و ب	source_root_norm
same_word_same_root	5:39:15	5:39:8|5:39:12	surface_or_stem_match	5:39:15	5:39:15	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:39:8:1|5:39:12:1	ٱللَّهَ|ٱللَّهَ	ٱللَّهَ|ٱللَّهَ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:39:16	5:39:13	surface_or_stem_match	5:39:16	5:39:16	غَفُورٌ	غَفُورٌ	غ ف ر	غ ف ر	غ ف ر	unchanged		غ ف ر	غ ف ر	5:39:13:1	غَفُورٌ	غَفُورٌ	غَفُور	N	root_001096	غ ف ر	غ ف ر	source_root_norm
same_word_same_root	5:39:17	5:39:14	surface_or_stem_match	5:39:17	5:39:17	رَّحِيمٌ	رَحِيمٌ	ر ح م	ر ح م	ر ح م	unchanged		ر ح م	ر ح م	5:39:14:1	رَّحِيمٌ	رَّحِيمٌ	رَّحِيم	ADJ	root_000552	ر ح م	ر ح م	source_root_norm
same_word_same_root	5:39:3	5:39:2|5:39:9	surface_or_stem_match	5:39:3	5:39:3	تَابَ	تَابَ	ت و ب	ت و ب	ت و ب	disputed		ت و ب	ت و ب	5:39:2:1|5:39:9:1	تَابَ|يَتُوبُ	تَابَ|يَتُوبُ	تَابَ|تَابَ	V|V	root_000189	ت و ب	ت و ب	source_root_norm
same_word_same_root	5:39:5	5:39:4	surface_or_stem_match	5:39:5	5:39:5	بَعْدِ	بَعْدِ	ب ع د	ب ع د	ب ع د	unchanged		ب ع د	ب ع د	5:39:4:1	بَعْدِ	بَعْدِ	بَعْد	N	root_000131	ب ع د	ب ع د	source_root_norm
same_word_same_root	5:39:6	5:39:5	surface_or_stem_match	5:39:6	5:39:6	ظُلْمِهِ	ظُلْمِهِ	ظ ل م	ظ ل م	ظ ل م	unchanged		ظ ل م	ظ ل م	5:39:5:1	ظُلْمِ	ظُلْمِ	ظُلْم	N	root_000967	ظ ل م	ظ ل م	source_root_norm
same_word_same_root	5:39:8	5:39:6	surface_or_stem_match	5:39:8	5:39:8	أَصْلَحَ	وَأَصْلَحَ	ص ل ح	ص ل ح	ص ل ح	unchanged		ص ل ح	ص ل ح	5:39:6:2	أَصْلَحَ	أَصْلَحَ	أَصْلَحَ	V	root_000876	ص ل ح	ص ل ح	source_root_norm
same_word_same_root	5:3:1	5:3:1	surface_or_stem_match	5:3:1	5:3:1	حُرِّمَتْ	حُرِّمَتْ	ح ر م	ح ر م	ح ر م	unchanged		ح ر م	ح ر م	5:3:1:1	حُرِّمَتْ	حُرِّمَتْ	حَرَّمَ	V	root_000313	ح ر م	ح ر م	source_root_norm
same_word_same_root	5:3:13	5:3:9|5:3:55	surface_or_stem_match	5:3:13	5:3:13	غَيْرِ	لِغَيْرِ	غ ي ر	غ ي ر	غ ي ر	unchanged		غ ي ر	غ ي ر	5:3:9:2|5:3:55:1	غَيْرِ|غَيْرَ	غَيْرِ|غَيْرَ	غَيْر|غَيْر	N|N	root_001119	غ ي ر	غ ي ر	source_root_norm
same_word_same_root	5:3:14	5:3:10|5:3:59	surface_or_stem_match	5:3:14	5:3:14	ٱللَّهِ	اللَّهِ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:3:10:1|5:3:59:1	ٱللَّهِ|ٱللَّهَ	ٱللَّهِ|ٱللَّهَ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:3:26	5:3:17	surface_or_stem_match	5:3:26	5:3:26	أَكَلَ	أَكَلَ	ء ك ل	أ ك ل	أ ك ل	unchanged		ء ك ل	ء ك ل	5:3:17:1	أَكَلَ	أَكَلَ	أَكَلَ	V	root_000043	ء ك ل	أ ك ل	root_norm_unique
same_word_same_root	5:3:27	5:3:18	surface_or_stem_match	5:3:27	5:3:27	ٱلسَّبُعُ	السَّبُعُ	س ب ع	س ب ع	س ب ع	unchanged		س ب ع	س ب ع	5:3:18:2	سَّبُعُ	سَّبُعُ	سَّبُع	N	root_000669	س ب ع	س ب ع	source_root_norm
same_word_same_root	5:3:30	5:3:21	surface_or_stem_match	5:3:30	5:3:30	ذَكَّيْتُمْ	ذَكَّيْتُمْ	ذ ك و	ذ ك و	ذ ك و	unchanged		ذ ك و	ذ ك و	5:3:21:1	ذَكَّيْ	ذَكَّيْ	ذَكَّيْ	V	root_000517	ذ ك و	ذ ك و	source_root_norm
same_word_same_root	5:3:33	5:3:23	surface_or_stem_match	5:3:33	5:3:33	ذُبِحَ	ذُبِحَ	ذ ب ح	ذ ب ح	ذ ب ح	unchanged		ذ ب ح	ذ ب ح	5:3:23:1	ذُبِحَ	ذُبِحَ	ذُبِحَ	V	root_000508	ذ ب ح	ذ ب ح	source_root_norm
same_word_same_root	5:3:35	5:3:25	surface_or_stem_match	5:3:35	5:3:35	ٱلنُّصُبِ	النُّصُبِ	ن ص ب	ن ص ب	ن ص ب	unchanged		ن ص ب	ن ص ب	5:3:25:2	نُّصُبِ	نُّصُبِ	نُصُب	N	root_001507	ن ص ب	ن ص ب	source_root_norm
same_word_same_root	5:3:42	5:3:30	surface_or_stem_match	5:3:42	5:3:42	فِسْقٌ	فِسْقٌ	ف س ق	ف س ق	ف س ق	unchanged		ف س ق	ف س ق	5:3:30:1	فِسْقٌ	فِسْقٌ	فِسْق	N	root_001156	ف س ق	ف س ق	source_root_norm
same_word_same_root	5:3:43	5:3:31|5:3:40	surface_or_stem_match	5:3:43	5:3:43	ٱلْيَوْمَ	الْيَوْمَ	ي و م	ي و م	ي و م	unchanged		ي و م	ي و م	5:3:31:2|5:3:40:2	يَوْمَ|يَوْمَ	يَوْمَ|يَوْمَ	يَوْم|يَوْم	T|T	root_001700	ي و م	ي و م	source_root_norm
same_word_same_root	5:3:44	5:3:32	surface_or_stem_match	5:3:44	5:3:44	يَئِسَ	يَئِسَ	ي ء س	ي أ س	ي أ س	unchanged		ي ء س	ي ء س	5:3:32:1	يَئِسَ	يَئِسَ	يَئِسَ	V	root_001690	ي ء س	ي أ س	root_norm_unique
same_word_same_root	5:3:46	5:3:34	surface_or_stem_match	5:3:46	5:3:46	كَفَرُوا۟	كَفَرُوا	ك ف ر	ك ف ر	ك ف ر	unchanged		ك ف ر	ك ف ر	5:3:34:1	كَفَرُ	كَفَرُ	كَفَرَ	V	root_001307	ك ف ر	ك ف ر	source_root_norm
same_word_same_root	5:3:48	5:3:36|5:3:43|5:3:50	surface_or_stem_match	5:3:48	5:3:48	دِينِكُمْ	دِينِكُمْ	د ي ن	د ي ن	د ي ن	disputed		د ي ن	د ي ن	5:3:36:1|5:3:43:1|5:3:50:1	دِينِ|دِينَ|دِينًا	دِينِ|دِينَ|دِينًا	دِين|دِين|دِين	N|N|N	root_000504	د ي ن	د ي ن	source_root_norm
same_word_same_root	5:3:5	5:3:4	surface_or_stem_match	5:3:5	5:3:5	ٱلدَّمُ	وَالدَّمُ	د م و	د م و	د م و	disputed		د م و	د م و	5:3:4:3	دَّمُ	دَّمُ	دَم	N	root_000490	د م و	د م و	source_root_norm
same_word_same_root	5:3:54	5:3:31|5:3:40	surface_or_stem_match	5:3:54	5:3:54	ٱلْيَوْمَ	الْيَوْمَ	ي و م	ي و م	ي و م	unchanged		ي و م	ي و م	5:3:31:2|5:3:40:2	يَوْمَ|يَوْمَ	يَوْمَ|يَوْمَ	يَوْم|يَوْم	T|T	root_001700	ي و م	ي و م	source_root_norm
same_word_same_root	5:3:55	5:3:41	surface_or_stem_match	5:3:55	5:3:55	أَكْمَلْتُ	أَكْمَلْتُ	ك م ل	ك م ل	ك م ل	unchanged		ك م ل	ك م ل	5:3:41:1	أَكْمَلْ	أَكْمَلْ	أَكْمَلْ	V	root_001318	ك م ل	ك م ل	source_root_norm
same_word_same_root	5:3:57	5:3:36|5:3:43|5:3:50	surface_or_stem_match	5:3:57	5:3:57	دِينَكُمْ	دِينَكُمْ	د ي ن	د ي ن	د ي ن	disputed		د ي ن	د ي ن	5:3:36:1|5:3:43:1|5:3:50:1	دِينِ|دِينَ|دِينًا	دِينِ|دِينَ|دِينًا	دِين|دِين|دِين	N|N|N	root_000504	د ي ن	د ي ن	source_root_norm
same_word_same_root	5:3:59	5:3:44	surface_or_stem_match	5:3:59	5:3:59	أَتْمَمْتُ	وَأَتْمَمْتُ	ت م م	ت م م	ت م م	unchanged		ت م م	ت م م	5:3:44:2	أَتْمَمْ	أَتْمَمْ	أَتَمَّ	V	root_000188	ت م م	ت م م	source_root_norm
same_word_same_root	5:3:63	5:3:47	surface_or_stem_match	5:3:63	5:3:63	رَضِيتُ	وَرَضِيتُ	ر ض و	ر ض و	ر ض و	unchanged		ر ض و	ر ض و	5:3:47:2	رَضِي	رَضِي	رَّضِىَ	V	root_000569	ر ض و	ر ض و	source_root_norm
same_word_same_root	5:3:66	5:3:36|5:3:43|5:3:50	surface_or_stem_match	5:3:66	5:3:66	دِينًۭا	دِينَاً	د ي ن	د ي ن	د ي ن	disputed		د ي ن	د ي ن	5:3:36:1|5:3:43:1|5:3:50:1	دِينِ|دِينَ|دِينًا	دِينِ|دِينَ|دِينًا	دِين|دِين|دِين	N|N|N	root_000504	د ي ن	د ي ن	source_root_norm
same_word_same_root	5:3:69	5:3:52	surface_or_stem_match	5:3:69	5:3:69	ٱضْطُرَّ	اضْطُرَّ	ض ر ر	ض ر ر	ض ر ر	unchanged		ض ر ر	ض ر ر	5:3:52:1	ٱضْطُرَّ	ٱضْطُرَّ	ٱضْطُرَّ	V	root_000907	ض ر ر	ض ر ر	source_root_norm
same_word_same_root	5:3:7	5:3:5	surface_or_stem_match	5:3:7	5:3:7	لَحْمُ	وَلَحْمُ	ل ح م	ل ح م	ل ح م	unchanged		ل ح م	ل ح م	5:3:5:2	لَحْمُ	لَحْمُ	لَحْم	N	root_001348	ل ح م	ل ح م	source_root_norm
same_word_same_root	5:3:71	5:3:54	surface_or_stem_match	5:3:71	5:3:71	مَخْمَصَةٍ	مَخْمَصَةٍ	خ م ص	خ م ص	خ م ص	unchanged		خ م ص	خ م ص	5:3:54:1	مَخْمَصَةٍ	مَخْمَصَةٍ	مَخْمَصَة	N	root_000440	خ م ص	خ م ص	source_root_norm
same_word_same_root	5:3:72	5:3:9|5:3:55	surface_or_stem_match	5:3:72	5:3:72	غَيْرَ	غَيْرَ	غ ي ر	غ ي ر	غ ي ر	unchanged		غ ي ر	غ ي ر	5:3:9:2|5:3:55:1	غَيْرِ|غَيْرَ	غَيْرِ|غَيْرَ	غَيْر|غَيْر	N|N	root_001119	غ ي ر	غ ي ر	source_root_norm
same_word_same_root	5:3:73	5:3:56	surface_or_stem_match	5:3:73	5:3:73	مُتَجَانِفٍۢ	مُتَجَانِفٍ	ج ن ف	ج ن ف	ج ن ف	unchanged		ج ن ف	ج ن ف	5:3:56:1	مُتَجَانِفٍ	مُتَجَانِفٍ	مُتَجَانِف	N	root_000265	ج ن ف	ج ن ف	source_root_norm
same_word_same_root	5:3:75	5:3:57	surface_or_stem_match	5:3:75	5:3:75	إِثْمٍۢ	لِإِثْمٍ	ء ث م	أ ث م	أ ث م	unchanged		ء ث م	ء ث م	5:3:57:2	إِثْمٍ	إِثْمٍ	إِثْم	N	root_000013	ء ث م	أ ث م	root_norm_unique
same_word_same_root	5:3:78	5:3:10|5:3:59	surface_or_stem_match	5:3:78	5:3:78	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	unchanged		ء ل ه	ء ل ه	5:3:10:1|5:3:59:1	ٱللَّهِ|ٱللَّهَ	ٱللَّهِ|ٱللَّهَ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:3:79	5:3:60	surface_or_stem_match	5:3:79	5:3:79	غَفُورٌۭ	غَفُورٌ	غ ف ر	غ ف ر	غ ف ر	unchanged		غ ف ر	غ ف ر	5:3:60:1	غَفُورٌ	غَفُورٌ	غَفُور	N	root_001096	غ ف ر	غ ف ر	source_root_norm
same_word_same_root	5:3:8	5:3:6	surface_or_stem_match	5:3:8	5:3:8	ٱلْخِنزِيرِ	الْخِنْزِيرِ	خ ن ز ر	خ ن ز ر	خ ن ز ر	unchanged		خ ن ز ر	خ ن ز ر	5:3:6:2	خِنزِيرِ	خِنزِيرِ	خِنزِير	N	root_000442	خ ن ز ر	خ ن ز ر	source_root_norm
same_word_same_root	5:3:80	5:3:61	surface_or_stem_match	5:3:80	5:3:80	رَّحِيمٌۭ	رَحِيمٌ	ر ح م	ر ح م	ر ح م	unchanged		ر ح م	ر ح م	5:3:61:1	رَّحِيمٌ	رَّحِيمٌ	رَّحِيم	ADJ	root_000552	ر ح م	ر ح م	source_root_norm
same_word_same_root	5:40:10	5:40:9	surface_or_stem_match	5:40:10	5:40:10	يُعَذِّبُ	يُعَذِّبُ	ع ذ ب	ع ذ ب	ع ذ ب	unchanged		ع ذ ب	ع ذ ب	5:40:9:1	يُعَذِّبُ	يُعَذِّبُ	عَذَّبَ	V	root_000994	ع ذ ب	ع ذ ب	source_root_norm
same_word_same_root	5:40:12	5:40:11|5:40:14	surface_or_stem_match	5:40:12	5:40:12	يَشَآءُ	يَشَاءُ	ش ي ء	ش ي أ	ش ي أ	unchanged		ش ي ء	ش ي ء	5:40:11:1|5:40:14:1	يَشَآءُ|يَشَآءُ	يَشَآءُ|يَشَآءُ	شَآءَ|شَآءَ	V|V	root_000831	ش ي ء	ش ي ء	source_root_norm
same_word_same_root	5:40:14	5:40:12	surface_or_stem_match	5:40:14	5:40:14	يَغْفِرُ	وَيَغْفِرُ	غ ف ر	غ ف ر	غ ف ر	unchanged		غ ف ر	غ ف ر	5:40:12:2	يَغْفِرُ	يَغْفِرُ	غَفَرَ	V	root_001096	غ ف ر	غ ف ر	source_root_norm
same_word_same_root	5:40:17	5:40:11|5:40:14	surface_or_stem_match	5:40:17	5:40:17	يَشَآءُ	يَشَاءُ	ش ي ء	ش ي أ	ش ي أ	unchanged		ش ي ء	ش ي ء	5:40:11:1|5:40:14:1	يَشَآءُ|يَشَآءُ	يَشَآءُ|يَشَآءُ	شَآءَ|شَآءَ	V|V	root_000831	ش ي ء	ش ي ء	source_root_norm
same_word_same_root	5:40:19	5:40:4|5:40:15	surface_or_stem_match	5:40:19	5:40:19	ٱللَّهُ	وَاللَّهُ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	5:40:4:1|5:40:15:2	ٱللَّهَ|ٱللَّهُ	ٱللَّهَ|ٱللَّهُ	ٱللَّه|ٱللَّه	PN|PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	5:40:2	5:40:2	surface_or_stem_match	5:40:2	5:40:2	تَعْلَمْ	تَعْلَمْ	ع ل م	ع ل م	ع ل م	unchanged		ع ل م	ع ل م	5:40:2:1	تَعْلَمْ	تَعْلَمْ	عَلِمَ	V	root_001040	ع ل م	ع ل م	source_root_norm
