root_id	root_norm	source_root_norm	branch_id	status	branch_image_ar	what_is_ar	source_phrase_ar
root_005584	ر ء و	ر ء و	B005	accepted	المرآة وما يرى فيه	يدخل فيه المرآة وما ينظر فيه إلى صورة الشيء وإمساك المرآة لينظر فيها غيره.	المرآة معروفة (maqayis)؛ المرآة التي ينظر فيها (sihah;tahdhib)؛ المرآة ما يرى فيه صورة الأشياء (mufradat)؛ رأيت الرجل ترئية إذا أمسكت له المرآة لينظر فيها (sihah;tahdhib)
root_005584	ر ء و	ر ء و	B006	accepted	الترائي والتقابل	يدخل فيه أن يرى بعضهم بعضا والتقابل والمحاذاة والقرب الذي يتيح الرؤية وترائي الهلال.	تراءى القوم إذا رأى بعضهم بعضا (maqayis)؛ قوم رئاء أي يقابل بعضهم بعضا (sihah)؛ تراءينا الهلال أي تكلفنا النظر إليه (tahdhib)؛ لا تتراءى نارهما (tahdhib;mufradat)؛ منازلهم رئاء أي متقابلة (mufradat)؛ منازلهم رئاء إذا كانت متحاذية (tahdhib)
root_005584	ر ء و	ر ء و	B007	accepted	الرياء والمراءاة	يدخل فيه إظهار العمل للناس ومراءاتهم طلبا لرؤيتهم له.	وراءى فلان يرائي (maqayis)؛ فعل ذلك رئاء الناس (maqayis;mufradat)؛ فعل ذلك رياء وسمعة (sihah)؛ يرآءون الناس ليس من المشاورة (tahdhib)
root_005584	ر ء و	ر ء و	B008	accepted	التريّة في الحيض	يدخل فيه الترية والتريّة وهي الخرقة أو الصفرة أو الكدرة أو الدم القليل الذي تراه المرأة في شأن الحيض.	الترية ما تراه الحائض من صفرة بعد دم حيض (maqayis)؛ الترية الخرقة التي تعرف بها المرأة حيضها من طهرها (jamhara)؛ الماء الأصفر الذي يكون عند انقطاع الدم (jamhara)؛ الشئ الخفي اليسير من الصفرة والكدرة (sihah)؛ بقية حيضها من صفرة أو بياض (tahdhib)؛ ذات الترية وهي الدم القليل (tahdhib)
root_005584	ر ء و	ر ء و	B009	accepted	الرؤيا في المنام	يدخل فيه ما يرى في المنام وجمعه رؤى.	الرؤيا معروفة والجمع رؤى (maqayis)؛ رأى في منامه رؤيا وجمع الرؤيا رؤى (sihah)؛ تجمع الرؤيا رؤى (tahdhib)؛ الرؤيا ما يرى في المنام (mufradat)
root_005584	ر ء و	ر ء و	B010	accepted	الرئي من الجن	يدخل فيه الرئي من الجن وما يعرض للإنسان منه.	به رئي من الجن أي مس (sihah)؛ الرئي جني يعرض للرجل يريه كهانة وطبا (tahdhib)؛ مع فلان رئي من الجن (mufradat)
root_005584	ر ء و	ر ء و	B011	accepted	ظهور الحمل وحال الضرع	يدخل فيه أرأت الشاة أو الناقة إذا ظهر حملها أو عظم ضرعها حتى يرى ذلك أو اسود ضرعها.	أرأت الشاة إذا عظم ضرعها قبل ولادها (sihah)؛ إذا استبان حمل الشاة وعظم ضرعها قيل أرأت (tahdhib)؛ أرأت الناقة فهي مرء إذا أظهرت الحمل حتى يرى صدق حملها (mufradat)؛ أرأى إذا اسود ضرع شاته (tahdhib)
root_005584	ر ء و	ر ء و	B012	accepted	الرئة والضرب فيها	يدخل فيه الرئة العضو المعروف وإصابة الرئة أو الشكوى منها.	الرئة السحر مهموزة وتجمع على رئين (sihah)؛ الرئة العضو المنتشر عن القلب (mufradat)؛ رئته إذا ضربت رئته (mufradat)؛ أرأى إذا اشتكى رئته (tahdhib)
root_005584	ر ء و	ر ء و	B013	accepted	أرأيت للتنبيه والاستخبار	يدخل فيه أرأيت وأرأيتك إذا جرت مجرى أخبرني أو التنبيه على المسألة.	أرأيتك وأنت تقول أخبرني (tahdhib)؛ أرأيتك زيدا ما حاله (tahdhib)؛ يجري أرأيت مجرى أخبرني (mufradat)؛ كل ذلك فيه معنى التنبيه (mufradat)
root_005584	ر ء و	ر ء و	B014	review	الراية علامة مرئية	يدخل فيه الراية والعلم المنصوب للرؤية والعلامة التي ترى.	الراية العلم لا تهمزها العرب (tahdhib)؛ أصلها الهمز (tahdhib)؛ الراية العلامة المنصوبة للرؤية (mufradat)
root_005584	ر ء و	ر ء و	B015	accepted	إراءة الشر في فلان	يدخل فيه قولهم أرى الله بفلان إذا أرى الناس فيه العذاب أو الهلاك أو ما يشمت به العدو.	أرى الله بفلان أي أرى الله الناس بفلان العذاب والهلاك ولا يقال ذلك إلا في الشر (tahdhib)؛ أرى الله بها أعداءها ما يسرهم (tahdhib)
root_005584	ر ء و	ر ء و	B016	review	خطم مرأى وإرآء البعير	يدخل فيه إرآء خطم البعير والرأس المرأى الطويل الخطم والجمل المرأى.	الإرآء انتكاب خطم البعير على حلقه (tahdhib)؛ رأس مرأى إذا كان طويل الخطم (tahdhib)؛ جمل مرأى وجمال مرآة (tahdhib)
root_005584	ر ء و	ر ء و	B017	review	الترئية اختيال	يدخل فيه الترئية والترائية للرجل المختال.	الترئية بوزن الترعية الرجل المختال وكذلك الترائية (tahdhib)
root_005584	ر ء و	ر ء و	B018	accepted	إراءة الشيء للغير	يدخل فيه أراه الشيء أو أريته الشيء أي جعله يراه أو أظهره له.	أريته الشئ فرآه وأصله أرأيته (sihah)؛ أريته الشيء إراءة وإراية وإرءاءة (tahdhib)
root_005585	ر ت ت	ر ت ت	B001	accepted	رئاسة البلد	يدخل فيه الرَّتّ بمعنى رئيس البلد ورُتوت البلد	الرَّتّ رئيس البلد؛ هؤلاء رُتوت البلد
root_005585	ر ت ت	ر ت ت	B002	accepted	الخنازير الذكور	يدخل فيه الرَّتّ والرُّتوت في الخنازير، وخاصة الخنازير الذكور	الرَّتّ والجمع رُتوت وهي الخنازير الذكور (jamhara)؛ الرُّتوت أيضا الخنازير (sihah)
root_005585	ر ت ت	ر ت ت	B003	accepted	حُبسة اللسان	يدخل فيه الأَرَتّ والرَّتَت والرُّتَّة في العجمة والحكلة وحُبسة اللسان	الأَرَتّ الذي في لسانه حُبسة (jamhara)؛ الاسم الرَّتَت (jamhara)؛ الرُّتَّة العجمة في الكلام والحكلة فيه (sihah)؛ رجل أَرَتّ بين الرَّتَت (sihah)؛ في لسانه رُتَّة (sihah)؛ أَرَتَّه الله فَرَتَّ (sihah)
root_005586	ر ج ر ج	ر ج ر ج	B001	accepted	التَّرَجْرُج والاضطراب	يدخل فيه ما يترجرج أو يضطرب بكثرة أو نعمة مثل الكتيبة الرَّجراجة وبدن المرأة الرَّجراجة	كتيبة رَجراجة إذا كانت ترجرج من كثرة أهلها (jamhara)؛ امرأة رَجراجة إذا كان بدنها يترجرج من نعمتها (jamhara)
root_005586	ر ج ر ج	ر ج ر ج	B002	accepted	الرَّجْرَجَة من بقية الماء المتخثرة	يدخل فيه ما بقي في حوض الإبل من الماء الذي تسئره الإبل فيخثر	الرَّجْرَجَة ما بقي في حوض الإبل من الماء الذي تسئره فيخثر (jamhara)؛ تتركه أنفاسها رجارجا (jamhara)
root_005587	ر د و	ر د و	B001	accepted	الرمي والضرب بحجر	يدخل فيه الرمي بالحجارة والضرب بالصخرة أو المعول والكسر بالمِرْداة والمراداة عن القوم والصدم	رديته بالحجارة أرديه رميته (maqayis;sihah); المِرْداة حجر يرمى به (maqayis;sihah;tahdhib); رديت فلانا بحجر أرديته رديا إذا رميته به (tahdhib); المِرْداة حجر تكسر بها الحجارة فترديها (mufradat); راديت عن القوم إذا راميت عنهم (maqayis;sihah)
root_005587	ر د و	ر د و	B002	accepted	الاندفاع في العدو والقفز	يدخل فيه ردي الفرس وعدو الحمار والوثب على رجل واحدة وحجل الغراب وثقل وطء القوائم	ردى الفرس أسرع (maqayis); ردى الفرس إذا رجم الأرض رجما بين العدو والمشي الشديد (sihah;tahdhib); الرديان عدو الحمار (maqayis;sihah); الجواري يردين إذا رفعت إحداهن رجلها ومشت على رجل تلعب (tahdhib); الغراب يردي إذا حجل (tahdhib); تسمى قوائم الإبل مرادي لثقلها وشدة وطأتها (tahdhib)
root_005587	ر د و	ر د و	B003	accepted	السقوط إلى الهلاك	يدخل فيه الهلاك والإهلاك والتردي في المهواة أو البئر أو الجبل والذهاب الذي يشبه رمي النفس	الرَّدى وهو الهلاك يقال ردي يردى إذا هلك (maqayis); أرداه الله أهلكه (maqayis;sihah); التردي التهور في المهوى (maqayis;tahdhib-ردي); ردي في البئر وتردى إذا سقط في بئر أو تهور من جبل (sihah); إذا تردى في النار؛ تقع من جبل أو تسقط من موضع مشرف فتموت (tahdhib-ردأ); ما أدري أين ردى أي أين ذهب (maqayis;sihah); الرَّدى الهلاك والتردي التعرض للهلاك (mufradat)
root_005587	ر د و	ر د و	B004	accepted	الرِّدء المعين والدعامة	يدخل فيه الرِّدء المعين وإرداء الشخص وتقوية الظهر ودعم الحائط وخشبته وتعاون القوم	أردأت إذا أعنت وفلان رِدء فلان أي معينه (maqayis); أردأته بمعنى أعنته إذا كنت له رِدءا وهو العون (sihah); الرِّدء الذي يتبع غيره معينا له (mufradat); ردأت الحائط أردؤه إذا دعمته بخشب أو كبس (tahdhib); فلان رِدء لفلان أي ينصره ويشد ظهره (tahdhib); ردأت فلانا جعلته قوة له وعمادا (tahdhib); ترادأوا أي تعاونوا (tahdhib)
root_005587	ر د و	ر د و	B005	accepted	الرداءة والفساد	يدخل فيه رداءة الشيء وكونه رديئا وإفساد الشيء والمنكر المكروه	أردأت أفسدت وردؤ الشيء فهو رديء (maqayis); ردؤ الشيء يردؤ رداءة فهو ردئ أي فاسد (sihah;tahdhib); أردأته أفسدته (sihah); الردى المنكر المكروه (tahdhib); الرديء تعورف في المتأخر المذموم (mufradat)
root_005587	ر د و	ر د و	B006	accepted	الرِّداء الملازم والزينة	يدخل فيه الرِّداء الملبوس والتردي والارتداء وحسن الرِّدية والوشاح والسيف والدين اللازم وما يزين الإنسان من معروف أو شباب أو نور	الرِّداء الذي يلبس (sihah); تردى وارتدى بمعنى (sihah); هو حسن الرِّدية (maqayis;sihah); مما شذ عن الباب الرِّداء الذي يلبس (maqayis); غمر الرِّداء إذا كان كثير المعروف (tahdhib); تخفيف الرِّداء قلة الدين (tahdhib); منه قيل للسيف رداء (tahdhib); يقال للوشاح رداء (tahdhib); كل ما زينك فهو رداؤك (tahdhib); رداء الشباب حسنه وغضارته ونعمته (tahdhib); وجه كأن الشمس حلت رداءها عليه (tahdhib)
root_005587	ر د و	ر د و	B007	accepted	الزيادة على القدر	يدخل فيه الزيادة على العدد وزيادة العطاء وزيادة القول المعروف	أردى على الخمسين إذا زاد عليها (maqayis); رديت على الخمسين وأرديت أي زدت (sihah); أرديت على الخمسين أي زدت عليها (tahdhib-ردأ); الرَّدى الزيادة (tahdhib-ردي); ما بلغت ردى عطائك أي زيادتك في العطية (tahdhib-ردي); ردى قول معروف (tahdhib-ردي)
root_005587	ر د و	ر د و	B008	accepted	الدفع بالمِرْدِيّ	يدخل فيه المِرْدِيّ الخشبة التي يدفع بها الملاح السفينة	المِرْدِيّ خشبة تدفع بها السفينة تكون في يد الملاح (sihah)
root_005588	ر ز ز	ر ز ز	B001	accepted	غرز وتثبيت في موضع	يدخل فيه غرز ذنب الجرادة في الأرض للبيض، وتثبيت الشيء في الأرض، وثبوت السهم في الهدف، والطعن، ورزة الباب وحديدة القفل.	رز الجراد يرز رزا إذا غرز أذنابه في الأرض ليبيض (jamhara)؛ رزة الباب من هذا اشتقاقها (jamhara)؛ رزت الجرادة ترز رزا ورزوزا وهو أن تدخل ذنبها في الأرض فتلقي بيضها وأرزت مثله (sihah)؛ رززت الشيء في الأرض رزا أي أثبته فيها (sihah)؛ رزه رزة أي طعنه طعنة (sihah)؛ ارتز السهم في القرطاس إذا ثبت فيه (sihah)؛ الرزة الحديدة التي يدخل فيها القفل (sihah)
root_005588	ر ز ز	ر ز ز	B002	accepted	الصوت الخفي	يدخل فيه الرِّزّ بمعنى الصوت، ولا سيما صوت الرعد، وأصوات القوم، وهدير الفحل، وما جعلته الجمهرة من رز البطن في هذا الباب.	والرز الصوت (jamhara)؛ سمعت رز الرعد ورز القوم إذا سمعت أصواتهم (jamhara)؛ من وجد في بطنه رزا (jamhara)؛ سمعت رز الفحل إذا سمعت هديره (jamhara)؛ الرز بالكسر الصوت الخفي تقول سمعت رز الرعد وغيره (sihah)
root_005588	ر ز ز	ر ز ز	B003	accepted	توطئة الأمر وتمهيده	يدخل فيه ترزيز الأمر للغير بمعنى توطئته وتمهيده له.	رززت لك الأمر ترزيزا أي وطأته لك (sihah)
root_005588	ر ز ز	ر ز ز	B004	accepted	بقاء وبخل عند المسألة	يدخل فيه ارتزاز البخيل عند المسألة، أي بقاؤه وامتناعه بالبخل.	ارتز البخيل عند المسألة إذا بقي وبخل (sihah)
root_005588	ر ز ز	ر ز ز	B005	accepted	الرُّزّ: الأرز	يدخل فيه الرُّزّ بالضم بوصفه لغة في الأرز، أي الحب المعروف.	الرز بالضم لغة في الأرز (sihah)
root_005588	ر ز ز	ر ز ز	B006	accepted	وجع في البطن	يدخل فيه الرز والرزيزى في البطن إذا فسرا بالوجع.	وجدت في بطني رزا ورزيزى أيضا أي وجعا (sihah)
root_005588	ر ز ز	ر ز ز	B007	accepted	صقل البياض	يدخل فيه ترزيز البياض بمعنى صقله، والبياض المرزز.	ترزيز البياض صقله وهو بياض مرزز (sihah)
root_005588	ر ز ز	ر ز ز	B008	accepted	نبت يصبغ به	يدخل فيه الرزيز بوصفه نباتا يستعمل في الصبغ.	الرزيز نبت يصبغ به (sihah)
root_005588	ر ز ز	ر ز ز	B009	accepted	الإِرزيز: رعدة أو برد صغار	يدخل فيه الإِرزيز بمعنى الرعدة، وبمعنى برد صغار شبيه بالثلج.	الإرزيز بالكسر الرعدة (sihah)؛ الإرزيز أيضا برد صغار شبيه بالثلج (sihah)
root_005589	ر ش ش	ر ش ش	B001	accepted	نثر قطرات من ماء ونحوه	يدخل فيه رَشّ الموضع بالماء، وتَرَشُّش الماء على الشيء، وما تَرَشَّش من الدم والدمع، وإرشاش الطعنة بما يخرج منها.	الرَّشّ للماء والدم والدمع؛ رَشَشْتُ المكان رَشًّا؛ تَرَشَّش عليه الماء؛ الرَّشاش بالفتح ما تَرَشَّش من الدم والدمع؛ أَرَشَّت الطعنة
root_005589	ر ش ش	ر ش ش	B002	accepted	مطر قليل كالقطر الرقيق	يدخل فيه الرَّشّ بمعنى المطر القليل، ورَشاش السماء، وقولهم رَشَّت السماء وأَرَشَّت إذا جاءت بالرَّشاش.	الرَّشّ المطر القليل والجمع رَشاش؛ رَشَّت السماء وأَرَشَّت أي جاءت بالرَّشاش
root_005591	ر ض ض	ر ض ض	B001	accepted	الدق والكسر	دق الشيء وكسره وكونه رضيضا أو مرضوضا وفتاته، وتكسر الحجارة	الرَّضّ الدق الجريش؛ رضضت الشيء فهو رضيض ومرضوض؛ رضاض الشيء فتاته؛ كل شيء كسرته فقد رضرضته؛ الحجارة تترضرض أي تتكسر
root_005591	ر ض ض	ر ض ض	B002	accepted	الحصى والحجارة المرضوضة	الرَّضراض من الحصى المدقوق، والرَّضراض من الأرض المرضوضة بالحجارة	الرَّضراض ما دق من الحصى؛ نهر ذو سهلة وذو رضراض؛ الرَّضراض أيضا الأرض المرضوضة بالحجارة
root_005591	ر ض ض	ر ض ض	B003	accepted	تمر مرضوض في المحض	الرَّضّ اسما لتمر يرض وينقع في محض	الرَّضّ تمر يرض وينقع في محض
root_005591	ر ض ض	ر ض ض	B004	accepted	كثرة اللحم والضخامة	وصف المرأة أو الرجل أو البعير بكثرة اللحم والضخامة بلفظ رضراض ورضراضة	امرأة رضراضة أي كثيرة اللحم؛ وكذلك رجل رضراض وبعير رضراض؛ أي أوثقناه ببعير ضخم
root_005591	ر ض ض	ر ض ض	B005	accepted	رعي العشب كأنه رَضّ	الإبل الراتعة في العشب كأنها ترضه	إبل رضارض راتعة كأنها ترض العشب
root_005591	ر ض ض	ر ض ض	B006	accepted	الثقل والإبطاء	أَرَضَ الرجل إذا ثقل وأبطأ	أَرَضَ الرجل أي ثقل وأبطأ
root_005591	ر ض ض	ر ض ض	B007	accepted	خثور الرثيئة	المُرْضَة وهي الرثيئة الخاثرة، وإرضاض الرثيئة إذا خثرت	المُرْضَة الرثيئة الخاثرة؛ أَرْضَت الرثيئة ترض إرضاضا أي خثرت
root_005592	ر ع و	ر ع و	B001	accepted	الرَّعْي والمرعى	رعي الماشية والبعير للكلإ والارتعاء والكلأ والموضع الذي يرعى فيه وإنبات ما ترعاه المواشي	الرعى بالكسر الكلا وبالفتح المصدر (sihah); رعى البعير الكلا وارتعى مثله وأرعى الله الماشية (sihah); الرعي مصدر رعى يرعى رعيا الكلأ ونحوه والرعي الكلأ نفسه (tahdhib); الماشية ترعى أي ترتع وتأكل الرعي (tahdhib); المراعاة من الرعي مع آخر يقال إبل تراعي الوحش أي ترعى معها (tahdhib); الرعي ما يرعاه والمرعى موضع الرعي (mufradat)
root_005592	ر ع و	ر ع و	B002	accepted	الرعاية والحفظ والسياسة	حفظ الحيوان أو الإنسان أو الحق وسياسة الرعية والقيام عليها وحسن القيام بالمال أو الإبل	أصلان أحدهما المراقبة والحفظ (maqayis); الرعي في الأصل حفظ الحيوان (mufradat); الراعي الوالي (maqayis;sihah); رجل ترعية وترعاية حسن الرعية بالإبل (maqayis); رعى الأمير رعيته رعاية (sihah); راعيته من مراعاة الحقوق (sihah); الوالي يرعى رعيته إذا ساسهم وحفظهم (tahdhib); إنه لترعية مال إذا كان يصلح المال على يده (tahdhib); الرعي والرعاء للحفظ والسياسة (mufradat)
root_005592	ر ع و	ر ع و	B003	accepted	المراقبة والملاحظة	مراقبة الشيء أو الأمر والنظر إلى مآله ورعي النجوم والالتفات إلى القول	رعيت الشيء رقبته ورعيته إذا لاحظته (maqayis); راعيت الأمر نظرت إلام يصير ورعيت النجوم رقبتها (maqayis); راعيت الأمر نظرت إلى أين يصير وراعيته لاحظته (sihah); المراعاة المناظرة والمراقبة (tahdhib); لا يرعى إلى قول أحد أي لا يلتفت إلى أحد (tahdhib); مراعاة الإنسان للأمر مراقبته إلى ماذا يصير (mufradat)
root_005592	ر ع و	ر ع و	B004	accepted	إرعاء السمع	إصغاء السمع للمتكلم وطلب ذلك بصيغ أرعني سمعك وراعنا سمعك	أرعيته سمعي أصغيت إليه وأرعني سمعك (maqayis); أرعيته سمعي أي أصغيت إليه ومنه راعنا (sihah); راعنا أي راعنا سمعك أي اسمع منا (tahdhib); أرعيته سمعي جعلته راعيا لكلامه وقيل أرعني سمعك (mufradat)
root_005592	ر ع و	ر ع و	B005	accepted	الإبقاء والرفق	الإبقاء على الشيء أو الأخ والترحم والرفق ومراعاة الحفاظ للعهد	الإرعاء الإبقاء وهو من ذاك الأصل (maqayis); أرعيت عليه إذا أبقيت عليه وترحمته (sihah); الإرعاء الإبقاء على أخيك (tahdhib); الرعوى رعاية الحفاظ للعهد (tahdhib); أمر كذا أرفق بي وأرعى علي (tahdhib); أرع على كذا أي أبق عليه (mufradat)
root_005592	ر ع و	ر ع و	B006	accepted	الارعواء والرجوع	الرجوع عن القبيح أو الجهل والنزوع عنه وحسن المراجعة	الأصل الآخر ارعوى عن القبيح إذا رجع (maqayis); رعا يرعو أي كف عن الأمور وقد ارعوى عن القبيح (sihah); ارعوى فلان عن الجهل ارعواء حسنا وهو نزوعه وحسن رجوعه (tahdhib); الرعوى حسن المراجعة والنزوع عن الجهل (tahdhib)
root_005592	ر ع و	ر ع و	B007	accepted	الرَّعاوى العاملة	الإبل التي يعتمل عليها أو ترعى حوالي القوم وديارهم	من الشاذ عن الأصلين الرعاوى وهي الإبل التي يعتمل عليها (maqayis); الرعاوى الإبل التي ترعى حوالي القوم وديارهم لأنها الإبل التي يعتمل عليها (sihah); الرعاوى جميعا الإبل التي يعتمل عليها (tahdhib)
root_005592	ر ع و	ر ع و	B008	review	نير الفدان	الأرعوه في لغة أزد شنوءة لنير الفدان الذي يحترث به	الأرعوه بلغة أزد شنوءة نير الفدان يحترث بها (tahdhib)
root_005592	ر ع و	ر ع و	B009	accepted	رواعي الشيب	أول ما يظهر من الشيب	راعية الشيب ورواعي الشيب أول ما يظهر منه (tahdhib)
root_005593	ر ف ء	ر ف ء	B001	accepted	ضم والتئام بعد تفرق	يدخل فيه رفء الثوب وجمع بعضه إلى بعض والموافقة والمرافاة بمعنى حسن الاجتماع والتلازم.	الرفاء يكون من الاتفاق وحسن الاجتماع؛ الرفاء الموافقة وهي المرافاة بلا همز؛ رفء الثوب لأنه يرفأ فيضم بعضه إلى بعض ويلاءم بينه؛ أصل الرفء الاجتماع والتلازم؛ رفأت الثوب أرفؤه رفئا
root_005593	ر ف ء	ر ف ء	B002	accepted	دعاء للمتزوج بالالتئام والبركة	يدخل فيه قولهم بالرفاء والبنين ورفأ الرجل إذا دعا له أو زوجه في سياق النكاح.	بالرفاء والبنين؛ كان إذا رفأ رجلا قال بارك الله عليك وبارك فيك وجمع بينكما في خير؛ رفأ أي زوج
root_005593	ر ف ء	ر ف ء	B003	accepted	تسكين فزع وهدوء	يدخل فيه الرفاء بمعنى الهدوء والسكون ورفوني أو رفئوني أي سكنوني وضموا بعضي إلى بعض عند الفزع.	يكون الرفاء من الهدوء والسكون؛ رفوني يريد رفئوني؛ فزعت وطار قلبي فضموا بعضي إلى بعض؛ رفوت الرجل إذا سكنته
root_005593	ر ف ء	ر ف ء	B004	accepted	دعاء وترفيء لصاحب سلطان	يدخل فيه رفأت الملك ترفئة وترفيئا إذا دعوت له.	رفأت الملك ترفئة وترفيئا إذا دعوت له
root_005593	ر ف ء	ر ف ء	B005	accepted	محاباة في بيع	يدخل فيه رافأني الرجل في البيع إذا حاباه فيه.	رافأني الرجل في البيع مرافأة إذا حاباك فيه
root_005593	ر ف ء	ر ف ء	B006	accepted	تقريب السفينة إلى الشط	يدخل فيه أرفأت السفينة إذا قربتها أو ألصقتها بالجد أو الجدة أو الشط، والمرفأ موضع قربها من الشط.	أرفأت السفينة إرفاء إذا قربتها في الجد من الأرض؛ أرفئت السفينة قربت إلى الشط؛ مرفأ السفينة حيث تقرب من الشط؛ أرفأت السفينة إذا ألصقتها بالجد
root_005593	ر ف ء	ر ف ء	B007	accepted	اتحاد على أمر وكيد	يدخل فيه ترافأنا على الأمر إذا كان كيدهم وأمرهم واحدا، نحو التمالؤ.	ترافأنا على الأمر ترافؤا نحو التمالؤ إذا كان كيدهم وأمرهم واحدا
root_005593	ر ف ء	ر ف ء	B008	accepted	جنوح وميل إلى جهة	يدخل فيه أرفأت إليه أو أرفيت إليه بمعنى جنحت إليه.	أرفأت إليه وأرفيت إليه لغتان بمعنى جنحت إليه
root_005593	ر ف ء	ر ف ء	B009	accepted	لين أو محوضة خالصة	يدخل فيه الأرفي بمعنى اللين الخالص، وما رواه النص من الأرفي بمعنى اللبن المحض.	الأرفي اللين الخالص؛ الأرفي اللبن المحض
root_005594	ر ف ف	ر ف ف	B001	accepted	الرَّفّ شبه الطاق	يدخل فيه الرَّفّ الذي يشبه الطاق وجمعه رفوف	الرَّفّ شبه الطاق والجمع رفوف
root_005594	ر ف ف	ر ف ف	B002	accepted	الرَّفّ جماعة من الضأن	يدخل فيه الرَّفّ من الضأن أي الجماعة	رَفّ من ضأن أي جماعة
root_005594	ر ف ف	ر ف ف	B003	accepted	الرَّفّ مصّ وترشّف	يدخل فيه الرَّفّ بمعنى المص والترشف والفعل رَفَفْت أَرُفّ بالضم	الرَّفّ المص والترشف؛ وقد رَفَفْت أَرُفّ بالضم
root_005594	ر ف ف	ر ف ف	B004	accepted	الرَّفّ حياطة وإحاطة	يدخل فيه قولهم فلان يَرُفّنا أي يحوطنا والأمثال المتصلة به	فلان يَرُفّنا أي يحوطنا؛ من حنفا أورفنا فليقتصد؛ ماله حاف ولا راف
root_005594	ر ف ف	ر ف ف	B005	accepted	رفيف اللون لمعان وتلألؤ	يدخل فيه رَفّ لون الشيء إذا برق وتلألأ ورفيف الثغر والغروب إذا لمعت	رَفّ لونه يَرِفّ بالكسر رَفًّا ورفيفا أي برق وتلألأ؛ ومها تَرِفّ غروبه
root_005594	ر ف ف	ر ف ف	B006	accepted	الرَّفيف ندى في الثوب والشجر	يدخل فيه ثوب رفيف وشجر رفيف إذا تندت	ثوب رفيف وشجر رفيف إذا تندت
root_005594	ر ف ف	ر ف ف	B007	accepted	الرَّفرف ثياب خضر للمحابس	يدخل فيه الرفرف بمعنى ثياب خضر تتخذ منها المحابس والواحدة رفرفة	الرفرف ثياب خضر تتخذ منها المحابس الواحدة رفرفة
root_005594	ر ف ف	ر ف ف	B008	accepted	الرَّفرف أطراف متدلية	يدخل فيه الرفرف من كسر الخباء وجوانب الدرع وما تدلى منها	الرفرف أيضا كسر الخباء وجوانب الدرع وما تدلى منها الواحدة رفرف
root_005594	ر ف ف	ر ف ف	B009	accepted	الرَّفرفة تحريك الجناحين	يدخل فيه رفرفة الطائر إذا حرك جناحيه حول الشيء يريد الوقوع عليه وتسمية الرفراف والظليم بذلك	رفرف الطائر إذا حرك جناحيه حول الشيء يريد أن يقع عليه؛ الرفراف طائر وهو خاطف ظله؛ سموا الظليم بذلك لأنه يرفرف بجناحيه ثم يعدو
root_005595	ر ف و	ر ف و	B001	accepted	رَفْو الخرق وضمّه	يدخل فيه رَفْو الثوب ورَفْؤه وإصلاح الوهي والخرق وملاءمة بعضه ببعض	الثوب مرفو أي ملؤوم خرقه (ayn)؛ رفأت الثوب إذا أصلحت ما وهى منه وربما لم يهمز (sihah-69)؛ رفوت الثوب أرفوه يهمز ولا يهمز (sihah-5345)؛ ومنه رفو الثوب (tahdhib)؛ يرفأ فيضم بعضه إلى بعض ويلاءم بينه (tahdhib)
root_005595	ر ف و	ر ف و	B002	accepted	الائتلاف وحسن الاجتماع	يدخل فيه الرفاء بمعنى الالتئام والاتفاق وحسن الاجتماع والموافقة والمرافاة والترافؤ على أمر والدعاء للمتزوج بالرفاء والبنين من جهة الاجتماع	الرفاء يكون الاتفاق وحسن الاجتماع (ayn)؛ الرفاء الالتئام والاتفاق (sihah-69)؛ المرافاة الاتفاق والالتحام والرفاء الالتحام والاتفاق (sihah-5345)؛ الرفاء الموافقة وهي المرافاة (tahdhib)؛ ترافأنا على الأمر إذا كان كيدهم وأمرهم واحدا (tahdhib)؛ يقال للمتزوج بالرفاء والبنين (sihah-69)؛ قيل للمتزوج بالرفاء والبنين (tahdhib)
root_005595	ر ف و	ر ف و	B003	accepted	تسكين الخائف وطمأنته	يدخل فيه رفوت الرجل إذا سكّنته من الرعب والرفاء بمعنى الهدوء والسكون والطمأنينة	يكون من الهدوء والسكون (ayn)؛ رفوني وقالوا يا خويلد لا ترع (ayn;tahdhib)؛ رفوت الرجل إذا سكنته (sihah-69;tahdhib)؛ رفوت الرجل سكنته من الرعب (sihah-5345)؛ بالسكون والطمأنينة (sihah-69;sihah-5345;tahdhib)
root_005595	ر ف و	ر ف و	B004	accepted	إدناء السفينة إلى الشاطئ واللجوء إليه	يدخل فيه إرفاء السفينة وإدناؤها أو إلصاقها بالشط أو الجد وموضع المرفأ والجنوح أو اللجوء إلى جهة	أرفأت السفينة قربتها إلى الشط (ayn)؛ أرفأت السفينة قربتها من الشط وذلك الموضع مرفأ (sihah-69)؛ أرفأت إليه لجأت (sihah-69)؛ أرفأت إليه وأرفيت إليه لغتان بمعنى جنحت إليه (tahdhib)؛ أرفأت السفينة إذا أدنيتها إلى الجدة (tahdhib)؛ أرفأت السفينة إذا ألصقتها بالجد (tahdhib)
root_005595	ر ف و	ر ف و	B005	accepted	المحاباة في البيع	يدخل فيه رافأه أو رافأني في البيع إذا حاباه فيه	المرفأة المحاباة في البيع رافأته في البيع مرافأة (ayn)؛ رافأته في البيع حابيته (sihah-69)؛ رافأني الرجل في البيع مرافأة إذا حاباك فيه (tahdhib)
