attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:27:40:43	27:40	27:40	43	w-s027-a040-w036	27:40:36	m-w-s027-a040-w036-01	رَبِّي	ر ب ب		surface_root_sequence_fallback	morpheme_aligned
q:27:40:44	27:40	27:40	44	w-s027-a040-w037	27:40:37	m-w-s027-a040-w037-01	غَنِيٌّ	غ ن ي		surface_root_sequence_fallback	morpheme_aligned
q:27:40:45	27:40	27:40	45	w-s027-a040-w038	27:40:38	m-w-s027-a040-w038-01	كَرِيمٌ	ك ر م		surface_root_sequence_fallback	morpheme_aligned
q:27:41:1	27:41	27:41	1	w-s027-a041-w001	27:41:1	m-w-s027-a041-w001-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:41:2	27:41	27:41	2	w-s027-a041-w002	27:41:2	m-w-s027-a041-w002-01	نَكِّرُوا	ن ك ر	لـ	position_crosswalk	morpheme_aligned
q:27:41:3	27:41	27:41	3	w-s027-a041-w003	27:41:3	m-w-s027-a041-w003-01			لـ	position_crosswalk	morpheme_aligned
q:27:41:4	27:41	27:41	4	w-s027-a041-w003	27:41:3	m-w-s027-a041-w003-02	لَهَا		لـ	position_crosswalk	morpheme_aligned
q:27:41:5	27:41	27:41	5	w-s027-a041-w004	27:41:4	m-w-s027-a041-w004-01	عَرْشَهَا	ع ر ش		position_crosswalk	morpheme_aligned
q:27:41:6	27:41	27:41	6	w-s027-a041-w005	27:41:5	m-w-s027-a041-w005-01	نَنْظُرْ	ن ظ ر		position_crosswalk	morpheme_aligned
q:27:41:7	27:41	27:41	7	w-s027-a041-w006	27:41:6	m-w-s027-a041-w006-02	أَتَهْتَدِي	ه د ي		position_crosswalk	morpheme_aligned
q:27:41:9	27:41	27:41	9	w-s027-a041-w008	27:41:8	m-w-s027-a041-w008-01	تَكُونُ	ك و ن	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:41:10	27:41	27:41	10	w-s027-a041-w009	27:41:9	m-w-s027-a041-w009-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:41:11	27:41	27:41	11	w-s027-a041-w010	27:41:10	m-w-s027-a041-w010-01	الَّذِينَ	ل ل ذ	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:42:2	27:42	27:42	2	w-s027-a042-w001	27:42:1	m-w-s027-a042-w001-02	فَلَمَّا	ل م م		position_crosswalk	morpheme_aligned
q:27:42:3	27:42	27:42	3	w-s027-a042-w002	27:42:2	m-w-s027-a042-w002-01	جَاءَتْ	ج ي أ		position_crosswalk	morpheme_aligned
q:27:42:4	27:42	27:42	4	w-s027-a042-w003	27:42:3	m-w-s027-a042-w003-01	قِيلَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:42:5	27:42	27:42	5	w-s027-a042-w004	27:42:4	m-w-s027-a042-w004-01	أَ			derived_morpheme_unit	morpheme_aligned
q:27:42:6	27:42	27:42	6	w-s027-a042-w004	27:42:4	m-w-s027-a042-w004-02	أَهَكَذَا	ك و ن	كـ	position_crosswalk	morpheme_aligned
q:27:42:7	27:42	27:42	7	w-s027-a042-w004	27:42:4	m-w-s027-a042-w004-02	أَهَكَذَا	ذ و و	كـ	surface_root_sequence_fallback	morpheme_aligned
q:27:42:8	27:42	27:42	8	w-s027-a042-w005	27:42:5	m-w-s027-a042-w005-01	عَرْشُكِ	ع ر ش		surface_root_sequence_fallback	morpheme_aligned
q:27:42:9	27:42	27:42	9	w-s027-a042-w006	27:42:6	m-w-s027-a042-w006-01	قَالَتْ	ق و ل		surface_root_sequence_fallback	morpheme_aligned
q:27:42:10	27:42	27:42	10	w-s027-a042-w007	27:42:7	m-w-s027-a042-w007-01;m-w-s027-a042-w007-02	كَأَنَّهُ	ك أ ن		surface_root_sequence_fallback	morpheme_aligned
q:27:42:11	27:42	27:42	11	w-s027-a042-w008	27:42:8	m-w-s027-a042-w008-01	هُوَ			surface_root_sequence_fallback	morpheme_aligned
q:27:42:13	27:42	27:42	13	w-s027-a042-w009	27:42:9	m-w-s027-a042-w009-02	وَأُوتِينَا	أ ت ي	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:42:14	27:42	27:42	14	w-s027-a042-w010	27:42:10	m-w-s027-a042-w010-02	الْعِلْمَ	ع ل م		surface_root_sequence_fallback	morpheme_aligned
q:27:42:15	27:42	27:42	15	w-s027-a042-w011	27:42:11	m-w-s027-a042-w011-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:42:16	27:42	27:42	16	w-s027-a042-w012	27:42:12	m-w-s027-a042-w012-01	قَبْلِهَا	ق ب ل	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:42:18	27:42	27:42	18	w-s027-a042-w013	27:42:13	m-w-s027-a042-w013-02	وَكُنَّا	ك و ن		surface_root_sequence_fallback	morpheme_aligned
q:27:42:19	27:42	27:42	19	w-s027-a042-w014	27:42:14	m-w-s027-a042-w014-01	مُسْلِمِينَ	س ل م		surface_root_sequence_fallback	morpheme_aligned
q:27:43:2	27:43	27:43	2	w-s027-a043-w001	27:43:1	m-w-s027-a043-w001-02;m-w-s027-a043-w001-03	وَصَدَّهَا	ص د د		position_crosswalk	morpheme_aligned
q:27:43:3	27:43	27:43	3	w-s027-a043-w002	27:43:2	m-w-s027-a043-w002-01	مَا			position_crosswalk	morpheme_aligned
q:27:43:4	27:43	27:43	4	w-s027-a043-w003	27:43:3	m-w-s027-a043-w003-01	كَانَتْ	ك و ن		position_crosswalk	morpheme_aligned
q:27:43:5	27:43	27:43	5	w-s027-a043-w004	27:43:4	m-w-s027-a043-w004-01	تَعْبُدُ	ع ب د	مِن	position_crosswalk	morpheme_aligned
q:27:43:6	27:43	27:43	6	w-s027-a043-w005	27:43:5	m-w-s027-a043-w005-01			مِن	position_crosswalk	morpheme_aligned
q:27:43:7	27:43	27:43	7	w-s027-a043-w006	27:43:6	m-w-s027-a043-w006-01	دُونِ	د و ن	مِن	position_crosswalk	morpheme_aligned
q:27:43:8	27:43	27:43	8	w-s027-a043-w007	27:43:7	m-w-s027-a043-w007-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:43:9	27:43	27:43	9	w-s027-a043-w008	27:43:8	m-w-s027-a043-w008-01;m-w-s027-a043-w008-02	إِنَّهَا			position_crosswalk	morpheme_aligned
q:27:43:10	27:43	27:43	10	w-s027-a043-w009	27:43:9	m-w-s027-a043-w009-01	كَانَتْ	ك و ن	مِن	position_crosswalk	morpheme_aligned
q:27:43:11	27:43	27:43	11	w-s027-a043-w010	27:43:10	m-w-s027-a043-w010-01			مِن	position_crosswalk	morpheme_aligned
q:27:43:12	27:43	27:43	12	w-s027-a043-w011	27:43:11	m-w-s027-a043-w011-01	قَوْمٍ	ق و م	مِن	position_crosswalk	morpheme_aligned
q:27:43:13	27:43	27:43	13	w-s027-a043-w012	27:43:12	m-w-s027-a043-w012-01	كَافِرِينَ	ك ف ر		position_crosswalk	morpheme_aligned
q:27:44:1	27:44	27:44	1	w-s027-a044-w001	27:44:1	m-w-s027-a044-w001-01	قِيلَ	ق و ل	لـ	position_crosswalk	morpheme_aligned
q:27:44:2	27:44	27:44	2	w-s027-a044-w001	27:44:1	m-w-s027-a044-w001-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:44:3	27:44	27:44	3	w-s027-a044-w002	27:44:2	m-w-s027-a044-w002-02	لَهَا		لـ	position_crosswalk	morpheme_aligned
q:27:44:4	27:44	27:44	4	w-s027-a044-w003	27:44:3	m-w-s027-a044-w003-01	ادْخُلِي	د خ ل		position_crosswalk	morpheme_aligned
q:27:44:5	27:44	27:44	5	w-s027-a044-w004	27:44:4	m-w-s027-a044-w004-02	الصَّرْحَ	ص ر ح		position_crosswalk	morpheme_aligned
q:27:44:7	27:44	27:44	7	w-s027-a044-w005	27:44:5	m-w-s027-a044-w005-02	فَلَمَّا	ل م م		position_crosswalk	morpheme_aligned
q:27:44:8	27:44	27:44	8	w-s027-a044-w006	27:44:6	m-w-s027-a044-w006-01;m-w-s027-a044-w006-02	رَأَتْهُ	ر أ ي		position_crosswalk	morpheme_aligned
q:27:44:9	27:44	27:44	9	w-s027-a044-w007	27:44:7	m-w-s027-a044-w007-01;m-w-s027-a044-w007-02	حَسِبَتْهُ	ح س ب		position_crosswalk	morpheme_aligned
q:27:44:10	27:44	27:44	10	w-s027-a044-w008	27:44:8	m-w-s027-a044-w008-01	لُجَّةً	ل ج ج		position_crosswalk	morpheme_aligned
q:27:44:12	27:44	27:44	12	w-s027-a044-w009	27:44:9	m-w-s027-a044-w009-02	وَكَشَفَتْ	ك ش ف	عَن	position_crosswalk	morpheme_aligned
q:27:44:13	27:44	27:44	13	w-s027-a044-w010	27:44:10	m-w-s027-a044-w010-01			عَن	position_crosswalk	morpheme_aligned
q:27:44:14	27:44	27:44	14	w-s027-a044-w011	27:44:11	m-w-s027-a044-w011-01	سَاقَيْهَا	س و ق	عَن	position_crosswalk	morpheme_aligned
q:27:44:15	27:44	27:44	15	w-s027-a044-w012	27:44:12	m-w-s027-a044-w012-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:44:16	27:44	27:44	16	w-s027-a044-w013	27:44:13	m-w-s027-a044-w013-01;m-w-s027-a044-w013-02	إِنَّهُ			position_crosswalk	morpheme_aligned
q:27:44:17	27:44	27:44	17	w-s027-a044-w014	27:44:14	m-w-s027-a044-w014-01	صَرْحٌ	ص ر ح	مِن	position_crosswalk	morpheme_aligned
q:27:44:18	27:44	27:44	18	w-s027-a044-w015	27:44:15	m-w-s027-a044-w015-01	مُمَرَّدٌ	م ر د		position_crosswalk	morpheme_aligned
q:27:44:19	27:44	27:44	19	w-s027-a044-w016	27:44:16	m-w-s027-a044-w016-01			مِن	position_crosswalk	morpheme_aligned
q:27:44:20	27:44	27:44	20	w-s027-a044-w017	27:44:17	m-w-s027-a044-w017-01	قَوَارِيرَ	ق ر ر	مِن	position_crosswalk	morpheme_aligned
q:27:44:21	27:44	27:44	21	w-s027-a044-w018	27:44:18	m-w-s027-a044-w018-01	قَالَتْ	ق و ل		position_crosswalk	morpheme_aligned
q:27:44:22	27:44	27:44	22	w-s027-a044-w019	27:44:19	m-w-s027-a044-w019-01	رَبِّ	ر ب ب		position_crosswalk	morpheme_aligned
q:27:44:23	27:44	27:44	23	w-s027-a044-w020	27:44:20	m-w-s027-a044-w020-01;m-w-s027-a044-w020-02	إِنِّي			position_crosswalk	morpheme_aligned
q:27:44:24	27:44	27:44	24	w-s027-a044-w021	27:44:21	m-w-s027-a044-w021-01	ظَلَمْتُ	ظ ل م		position_crosswalk	morpheme_aligned
q:27:44:25	27:44	27:44	25	w-s027-a044-w022	27:44:22	m-w-s027-a044-w022-01	نَفْسِي	ن ف س		position_crosswalk	morpheme_aligned
q:27:44:27	27:44	27:44	27	w-s027-a044-w023	27:44:23	m-w-s027-a044-w023-02	وَأَسْلَمْتُ	س ل م	لـ	position_crosswalk	morpheme_aligned
q:27:44:28	27:44	27:44	28	w-s027-a044-w024	27:44:24	m-w-s027-a044-w024-01	مَعَ	م ع ع		position_crosswalk	morpheme_aligned
q:27:44:29	27:44	27:44	29	w-s027-a044-w025	27:44:25	m-w-s027-a044-w025-01	سُلَيْمَانَ	س ل م		position_crosswalk	morpheme_aligned
q:27:44:30	27:44	27:44	30	w-s027-a044-w025	27:44:25	m-w-s027-a044-w025-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:44:31	27:44	27:44	31	w-s027-a044-w026	27:44:26	m-w-s027-a044-w026-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:27:44:32	27:44	27:44	32	w-s027-a044-w027	27:44:27	m-w-s027-a044-w027-01	رَبِّ	ر ب ب		position_crosswalk	morpheme_aligned
q:27:44:33	27:44	27:44	33	w-s027-a044-w028	27:44:28	m-w-s027-a044-w028-02	الْعَالَمِينَ	ع ل م		position_crosswalk	morpheme_aligned
q:27:45:4	27:45	27:45	4	w-s027-a045-w002	27:45:2	m-w-s027-a045-w002-01	أَرْسَلْنَا	ر س ل	إِلَى	position_crosswalk	morpheme_aligned
q:27:45:5	27:45	27:45	5	w-s027-a045-w003	27:45:3	m-w-s027-a045-w003-01			إِلَى	position_crosswalk	morpheme_aligned
q:27:45:6	27:45	27:45	6	w-s027-a045-w004	27:45:4	m-w-s027-a045-w004-01	ثَمُودَ	ث م و د	إِلَى	position_crosswalk	morpheme_aligned
q:27:45:7	27:45	27:45	7	w-s027-a045-w005	27:45:5	m-w-s027-a045-w005-01	أَخَاهُمْ	أ خ و		position_crosswalk	morpheme_aligned
q:27:45:8	27:45	27:45	8	w-s027-a045-w006	27:45:6	m-w-s027-a045-w006-01	صَالِحَاً	ص ل ح		position_crosswalk	morpheme_aligned
q:27:45:9	27:45	27:45	9	w-s027-a045-w007	27:45:7	m-w-s027-a045-w007-01	أَنِ			position_crosswalk	morpheme_aligned
q:27:45:10	27:45	27:45	10	w-s027-a045-w008	27:45:8	m-w-s027-a045-w008-01	اعْبُدُوا	ع ب د		position_crosswalk	morpheme_aligned
q:27:45:11	27:45	27:45	11	w-s027-a045-w009	27:45:9	m-w-s027-a045-w009-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:45:13	27:45	27:45	13	w-s027-a045-w010	27:45:10	m-w-s027-a045-w010-02	فَإِذَا	أ ذ ي		position_crosswalk	morpheme_aligned
q:27:45:14	27:45	27:45	14	w-s027-a045-w011	27:45:11	m-w-s027-a045-w011-01	هُمْ			position_crosswalk	morpheme_aligned
q:27:45:15	27:45	27:45	15	w-s027-a045-w012	27:45:12	m-w-s027-a045-w012-01	فَرِيقَانِ	ف ر ق		position_crosswalk	morpheme_aligned
q:27:45:16	27:45	27:45	16	w-s027-a045-w013	27:45:13	m-w-s027-a045-w013-01	يَخْتَصِمُونَ	خ ص م		position_crosswalk	morpheme_aligned
q:27:46:1	27:46	27:46	1	w-s027-a046-w001	27:46:1	m-w-s027-a046-w001-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:46:2	27:46	27:46	2	w-s027-a046-w002	27:46:2	m-w-s027-a046-w002-02	يَاقَوْمِ			position_crosswalk	morpheme_aligned
q:27:46:3	27:46	27:46	3	w-s027-a046-w002	27:46:2	m-w-s027-a046-w002-02	يَاقَوْمِ	ق و م		position_crosswalk	morpheme_aligned
q:27:46:4	27:46	27:46	4	w-s027-a046-w003	27:46:3	m-w-s027-a046-w003-02;m-w-s027-a046-w003-01			لـ	position_crosswalk	morpheme_aligned
q:27:46:5	27:46	27:46	5	w-s027-a046-w004	27:46:4	m-w-s027-a046-w004-01	تَسْتَعْجِلُونَ	ع ج ل	لـ;بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:46:6	27:46	27:46	6	w-s027-a046-w005	27:46:5	m-w-s027-a046-w005-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:46:7	27:46	27:46	7	w-s027-a046-w005	27:46:5	m-w-s027-a046-w005-03	بِالسَّيِّئَةِ	س و أ	بـ	position_crosswalk	morpheme_aligned
q:27:46:8	27:46	27:46	8	w-s027-a046-w006	27:46:6	m-w-s027-a046-w006-01	قَبْلَ	ق ب ل		surface_root_sequence_fallback	morpheme_aligned
q:27:46:9	27:46	27:46	9	w-s027-a046-w007	27:46:7	m-w-s027-a046-w007-02	الْحَسَنَةِ	ح س ن		surface_root_sequence_fallback	morpheme_aligned
q:27:46:11	27:46	27:46	11	w-s027-a046-w009	27:46:9	m-w-s027-a046-w009-01	تَسْتَغْفِرُونَ	غ ف ر		surface_root_sequence_fallback	morpheme_aligned
q:27:46:12	27:46	27:46	12	w-s027-a046-w010	27:46:10	m-w-s027-a046-w010-01	اللَّهَ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:46:13	27:46	27:46	13	w-s027-a046-w011	27:46:11	m-w-s027-a046-w011-01;m-w-s027-a046-w011-02	لَعَلَّكُمْ	ل ع ل		surface_root_sequence_fallback	morpheme_aligned
q:27:46:14	27:46	27:46	14	w-s027-a046-w012	27:46:12	m-w-s027-a046-w012-01	تُرْحَمُونَ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:27:47:1	27:47	27:47	1	w-s027-a047-w001	27:47:1	m-w-s027-a047-w001-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
q:27:47:2	27:47	27:47	2	w-s027-a047-w002	27:47:2	m-w-s027-a047-w002-01	اطَّيَّرْنَا	ط ي ر	بـ	position_crosswalk	morpheme_aligned
q:27:47:3	27:47	27:47	3	w-s027-a047-w003	27:47:3	m-w-s027-a047-w003-02;m-w-s027-a047-w003-01	بِكَ		بـ	position_crosswalk	morpheme_aligned
q:27:47:5	27:47	27:47	5	w-s027-a047-w003	27:47:3	m-w-s027-a047-w003-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:47:6	27:47	27:47	6	w-s027-a047-w004	27:47:4	m-w-s027-a047-w004-03	وَبِمَنْ	م ن ن	بـ	position_crosswalk	morpheme_aligned
q:27:47:7	27:47	27:47	7	w-s027-a047-w005	27:47:5	m-w-s027-a047-w005-01	مَعَكَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:47:8	27:47	27:47	8	w-s027-a047-w006	27:47:6	m-w-s027-a047-w006-01	قَالَ	ق و ل		surface_root_sequence_fallback	morpheme_aligned
q:27:47:9	27:47	27:47	9	w-s027-a047-w007	27:47:7	m-w-s027-a047-w007-01	طَائِرُكُمْ	ط ي ر		surface_root_sequence_fallback	morpheme_aligned
q:27:47:10	27:47	27:47	10	w-s027-a047-w008	27:47:8	m-w-s027-a047-w008-01	عِنْدَ	ع ن د		surface_root_sequence_fallback	morpheme_aligned
q:27:47:11	27:47	27:47	11	w-s027-a047-w009	27:47:9	m-w-s027-a047-w009-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:47:13	27:47	27:47	13	w-s027-a047-w011	27:47:11	m-w-s027-a047-w011-01	أَنْتُمْ			surface_root_sequence_fallback	morpheme_aligned
q:27:47:14	27:47	27:47	14	w-s027-a047-w012	27:47:12	m-w-s027-a047-w012-01	قَوْمٌ	ق و م		surface_root_sequence_fallback	morpheme_aligned
q:27:47:15	27:47	27:47	15	w-s027-a047-w013	27:47:13	m-w-s027-a047-w013-01	تُفْتَنُونَ	ف ت ن		surface_root_sequence_fallback	morpheme_aligned
q:27:48:2	27:48	27:48	2	w-s027-a048-w001	27:48:1	m-w-s027-a048-w001-02	وَكَانَ	ك و ن	فِي	position_crosswalk	morpheme_aligned
q:27:48:3	27:48	27:48	3	w-s027-a048-w002	27:48:2	m-w-s027-a048-w002-01			فِي	position_crosswalk	morpheme_aligned
q:27:48:4	27:48	27:48	4	w-s027-a048-w003	27:48:3	m-w-s027-a048-w003-02	الْمَدِينَةِ	د ي ن	فِي	position_crosswalk	morpheme_aligned
q:27:48:5	27:48	27:48	5	w-s027-a048-w004	27:48:4	m-w-s027-a048-w004-01	تِسْعَةُ	ت س ع		position_crosswalk	morpheme_aligned
q:27:48:6	27:48	27:48	6	w-s027-a048-w005	27:48:5	m-w-s027-a048-w005-01	رَهْطٍ	ر ه ط		position_crosswalk	morpheme_aligned
q:27:48:7	27:48	27:48	7	w-s027-a048-w006	27:48:6	m-w-s027-a048-w006-01	يُفْسِدُونَ	ف س د	فِي	position_crosswalk	morpheme_aligned
q:27:48:8	27:48	27:48	8	w-s027-a048-w007	27:48:7	m-w-s027-a048-w007-01			فِي	position_crosswalk	morpheme_aligned
q:27:48:9	27:48	27:48	9	w-s027-a048-w008	27:48:8	m-w-s027-a048-w008-02	الْأَرْضِ	أ ر ض	فِي	position_crosswalk	morpheme_aligned
q:27:48:12	27:48	27:48	12	w-s027-a048-w010	27:48:10	m-w-s027-a048-w010-01	يُصْلِحُونَ	ص ل ح		position_crosswalk	morpheme_aligned
q:27:49:1	27:49	27:49	1	w-s027-a049-w001	27:49:1	m-w-s027-a049-w001-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
q:27:49:2	27:49	27:49	2	w-s027-a049-w002	27:49:2	m-w-s027-a049-w002-01	تَقَاسَمُوا	ق س م	بـ	position_crosswalk	morpheme_aligned
q:27:49:3	27:49	27:49	3	w-s027-a049-w003	27:49:3	m-w-s027-a049-w003-01			بـ	position_crosswalk	morpheme_aligned
q:27:49:4	27:49	27:49	4	w-s027-a049-w003	27:49:3	m-w-s027-a049-w003-02	بِاللَّهِ	أ ل ه	بـ	position_crosswalk	morpheme_aligned
q:27:49:6	27:49	27:49	6	w-s027-a049-w004	27:49:4	m-w-s027-a049-w004-02;m-w-s027-a049-w004-04	لَنُبَيِّتَنَّهُ	ب ي ت		position_crosswalk	morpheme_aligned
q:27:49:8	27:49	27:49	8	w-s027-a049-w005	27:49:5	m-w-s027-a049-w005-02	وَأَهْلَهُ	أ ه ل		position_crosswalk	morpheme_aligned
q:27:49:11	27:49	27:49	11	w-s027-a049-w007	27:49:7	m-w-s027-a049-w007-02	لَنَقُولَنَّ	ق و ل	لـ	position_crosswalk	morpheme_aligned
q:27:49:12	27:49	27:49	12	w-s027-a049-w007	27:49:7	m-w-s027-a049-w007-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:49:13	27:49	27:49	13	w-s027-a049-w008	27:49:8	m-w-s027-a049-w008-02	لِوَلِيِّهِ	و ل ي	لـ	position_crosswalk	morpheme_aligned
q:27:49:14	27:49	27:49	14	w-s027-a049-w009	27:49:9	m-w-s027-a049-w009-01	مَا			position_crosswalk	morpheme_aligned
q:27:49:15	27:49	27:49	15	w-s027-a049-w010	27:49:10	m-w-s027-a049-w010-01	شَهِدْنَا	ش ه د		position_crosswalk	morpheme_aligned
q:27:49:16	27:49	27:49	16	w-s027-a049-w011	27:49:11	m-w-s027-a049-w011-01	مَهْلِكَ	ه ل ك		position_crosswalk	morpheme_aligned
q:27:49:17	27:49	27:49	17	w-s027-a049-w012	27:49:12	m-w-s027-a049-w012-01	أَهْلِهِ	أ ه ل		position_crosswalk	morpheme_aligned
q:27:49:19	27:49	27:49	19	w-s027-a049-w013	27:49:13	m-w-s027-a049-w013-02;m-w-s027-a049-w013-03	وَإِنَّا			position_crosswalk	morpheme_aligned
q:27:49:21	27:49	27:49	21	w-s027-a049-w014	27:49:14	m-w-s027-a049-w014-02	لَصَادِقُونَ	ص د ق		position_crosswalk	morpheme_aligned
q:27:50:2	27:50	27:50	2	w-s027-a050-w001	27:50:1	m-w-s027-a050-w001-02	وَمَكَرُوا	م ك ر		position_crosswalk	morpheme_aligned
q:27:50:3	27:50	27:50	3	w-s027-a050-w001	27:50:1	m-w-s027-a050-w001-02	مَكْرَاً	م ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:50:5	27:50	27:50	5	w-s027-a050-w001	27:50:1	m-w-s027-a050-w001-02	وَمَكَرْنَا	م ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:50:6	27:50	27:50	6	w-s027-a050-w001	27:50:1	m-w-s027-a050-w001-02	مَكْرَاً	م ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:50:8	27:50	27:50	8	w-s027-a050-w005	27:50:5	m-w-s027-a050-w005-02	وَهُمْ			position_crosswalk	morpheme_aligned
q:27:50:10	27:50	27:50	10	w-s027-a050-w007	27:50:7	m-w-s027-a050-w007-01	يَشْعُرُونَ	ش ع ر		position_crosswalk	morpheme_aligned
q:27:51:2	27:51	27:51	2	w-s027-a051-w001	27:51:1	m-w-s027-a051-w001-02	فَانْظُرْ	ن ظ ر		position_crosswalk	morpheme_aligned
q:27:51:3	27:51	27:51	3	w-s027-a051-w002	27:51:2	m-w-s027-a051-w002-01	كَيْفَ	ك ي ف		position_crosswalk	morpheme_aligned
q:27:51:4	27:51	27:51	4	w-s027-a051-w003	27:51:3	m-w-s027-a051-w003-01	كَانَ	ك و ن		position_crosswalk	morpheme_aligned
q:27:51:5	27:51	27:51	5	w-s027-a051-w004	27:51:4	m-w-s027-a051-w004-01	عَاقِبَةُ	ع ق ب		position_crosswalk	morpheme_aligned
q:27:51:6	27:51	27:51	6	w-s027-a051-w005	27:51:5	m-w-s027-a051-w005-01	مَكْرِهِمْ	م ك ر		position_crosswalk	morpheme_aligned
q:27:51:7	27:51	27:51	7	w-s027-a051-w006	27:51:6	m-w-s027-a051-w006-01;m-w-s027-a051-w006-02	أَنَّا			position_crosswalk	morpheme_aligned
q:27:51:8	27:51	27:51	8	w-s027-a051-w007	27:51:7	m-w-s027-a051-w007-01	دَمَّرْنَاهُمْ	د م ر		position_crosswalk	morpheme_aligned
q:27:51:10	27:51	27:51	10	w-s027-a051-w008	27:51:8	m-w-s027-a051-w008-02	وَقَوْمَهُمْ	ق و م		position_crosswalk	morpheme_aligned
q:27:51:11	27:51	27:51	11	w-s027-a051-w009	27:51:9	m-w-s027-a051-w009-01	أَجْمَعِينَ	ج م ع		position_crosswalk	morpheme_aligned
q:27:52:2	27:52	27:52	2	w-s027-a052-w001	27:52:1	m-w-s027-a052-w001-02	فَتِلْكَ	ت ل ك		position_crosswalk	morpheme_aligned
q:27:52:3	27:52	27:52	3	w-s027-a052-w002	27:52:2	m-w-s027-a052-w002-01	بُيُوتُهُمْ	ب ي ت		position_crosswalk	morpheme_aligned
q:27:52:4	27:52	27:52	4	w-s027-a052-w003	27:52:3	m-w-s027-a052-w003-01	خَاوِيَةً	خ و ي	بـ	position_crosswalk	morpheme_aligned
q:27:52:5	27:52	27:52	5	w-s027-a052-w004	27:52:4	m-w-s027-a052-w004-01			بـ	position_crosswalk	morpheme_aligned
q:27:52:6	27:52	27:52	6	w-s027-a052-w004	27:52:4	m-w-s027-a052-w004-02	بِمَا		بـ	position_crosswalk	morpheme_aligned
q:27:52:8	27:52	27:52	8	w-s027-a052-w006	27:52:6	m-w-s027-a052-w006-01	إِنَّ			position_crosswalk	morpheme_aligned
q:27:52:9	27:52	27:52	9	w-s027-a052-w007	27:52:7	m-w-s027-a052-w007-01			فِي	position_crosswalk	morpheme_aligned
q:27:52:10	27:52	27:52	10	w-s027-a052-w008	27:52:8	m-w-s027-a052-w008-01	ذَلِكَ		فِي	position_crosswalk	morpheme_aligned
q:27:52:12	27:52	27:52	12	w-s027-a052-w009	27:52:9	m-w-s027-a052-w009-02	لَآيَةً	أ ي ي	فِي;لـ	position_crosswalk	morpheme_aligned
q:27:52:13	27:52	27:52	13	w-s027-a052-w009	27:52:9	m-w-s027-a052-w009-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:52:14	27:52	27:52	14	w-s027-a052-w010	27:52:10	m-w-s027-a052-w010-02	لِقَوْمٍ	ق و م	لـ	position_crosswalk	morpheme_aligned
q:27:52:15	27:52	27:52	15	w-s027-a052-w011	27:52:11	m-w-s027-a052-w011-01	يَعْلَمُونَ	ع ل م		position_crosswalk	morpheme_aligned
q:27:53:2	27:53	27:53	2	w-s027-a053-w001	27:53:1	m-w-s027-a053-w001-02	وَأَنْجَيْنَا	ن ج و		position_crosswalk	morpheme_aligned
q:27:53:3	27:53	27:53	3	w-s027-a053-w002	27:53:2	m-w-s027-a053-w002-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:27:53:4	27:53	27:53	4	w-s027-a053-w003	27:53:3	m-w-s027-a053-w003-01	آمَنُوا	أ م ن		position_crosswalk	morpheme_aligned
q:27:53:6	27:53	27:53	6	w-s027-a053-w004	27:53:4	m-w-s027-a053-w004-02	وَكَانُوا	ك و ن		position_crosswalk	morpheme_aligned
q:27:53:7	27:53	27:53	7	w-s027-a053-w005	27:53:5	m-w-s027-a053-w005-01	يَتَّقُونَ	و ق ي		position_crosswalk	morpheme_aligned
