review_id	candidate_count	path_count_total	ayahs	rare_facet_signature	representative_roots	representative_branches	rare_theme_set	keyword_sample
RF0161	2	6920	1,2,3,4,5,6	kw:affiliation | kw:ascent | kw:authority | kw:blessing | kw:charity | kw:clan | kw:community | kw:compassion	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; kinship_society/kinship; kinship_society/marriage_genealogy; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; time_measure_quantity/quantity_number	affiliation, ascent, authority, blessing, charity, clan, community, compassion, creed, demography, devotion, divinity, dominion, elevation, eminence, emotion, ethics, evaluation, faction, gathering, governance, gratitude, group, height
RF0162	2	1690	1,2,4,5,6,7	kw:address | kw:ascent | kw:authority | kw:blessing | kw:coating | kw:craft | kw:creed | kw:devotion	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ص ر ط	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; cognition_perception/knowledge_learning; emotion_ethics/honor_shame; law_governance/obligation_contract; law_governance/politics_order; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	address, ascent, authority, blessing, coating, craft, creed, devotion, direction, dominion, elevation, eminence, ethics, evaluation, governance, gratitude, guidance, height, hierarchy, honor, infrastructure, invocation, journey, language
RF0163	2	840	1,2,3,4,5,7	kw:address | kw:appellation | kw:authority | kw:banner | kw:blessing | kw:bounty | kw:charity | kw:classification	س م و → ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ن ع م	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ن ع م:B001:حسن الحال والنعمة	cognition_perception/knowledge_learning; craft_material_built/ornament_beauty; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; kinship_society/identity_personhood; kinship_society/kinship; law_governance/obligation_contract; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	address, appellation, authority, banner, blessing, bounty, charity, classification, compassion, creed, designation, devotion, divinity, emotion, ethics, grace, heraldry, identity, invocation, kindness, knowledge, landmark, language, law
RF0164	2	800	1,2,3,4,5,6	kw:adoration | kw:affiliation | kw:ascent | kw:authority | kw:bird | kw:blessing | kw:charity | kw:clan	س م و → ح م د → ء ل ه → ع ل م → ر ح م → د ي ن → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	animal_life/wildlife; emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; kinship_society/kinship; kinship_society/marriage_genealogy; law_governance/obligation_contract; movement_travel/speed; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, affiliation, ascent, authority, bird, blessing, charity, clan, community, compassion, creed, deity, devotion, divinity, elevation, eminence, emotion, ethics, evaluation, faction, falcon, gratitude, group, hawk
RF0165	2	798	1,2,3,4,6,7	kw:ascent | kw:authority | kw:balance | kw:blessing | kw:charity | kw:compassion | kw:creed | kw:demography	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ص ر ط → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ص ر ط:B001:الطريق المستقيم | ق و م:B008:استقامة واعتدال واستواء	cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape; time_measure_quantity/quantity_number	ascent, authority, balance, blessing, charity, compassion, creed, demography, devotion, direction, divinity, elevation, eminence, emotion, ethics, evaluation, evenness, gathering, gratitude, guidance, height, hierarchy, honor, journey
RF0166	2	692	1,2,4,6,7	kw:address | kw:ascent | kw:authority | kw:blessing | kw:creed | kw:deviation | kw:devotion | kw:direction	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ه د ي → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/afterlife_eschatology; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	address, ascent, authority, blessing, creed, deviation, devotion, direction, dominion, elevation, eminence, error, ethics, evaluation, governance, gratitude, guidance, height, hierarchy, honor, invocation, journey, language, law
RF0167	2	608	1,2,3,4,5,6	kw:adoration | kw:affiliation | kw:agriculture | kw:anatomy | kw:authority | kw:bird | kw:canopy | kw:ceiling	س م و → ء ل ه → ع ل م → ر ح م → م ل ك → د ي ن → ق و م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	animal_life/wildlife; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; kinship_society/kinship; kinship_society/marriage_genealogy; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/speed; ritual_belief/religion_worship; ritual_belief/ritual	adoration, affiliation, agriculture, anatomy, authority, bird, canopy, ceiling, charity, clan, community, compassion, cosmology, cover, creed, deity, devotion, divinity, dominion, emotion, ethics, faction, falcon, governance
RF0168	2	287	1,2,4,5,6,7	kw:adoration | kw:agriculture | kw:ascent | kw:authority | kw:benefit | kw:blessing | kw:bounty | kw:care	س م و → ح م د → ء ل ه → د ي ن → ه د ي → ن ع م → غ ي ر	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ن ع م:B001:حسن الحال والنعمة | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	cognition_perception/knowledge_learning; condition_force_change/support_dependence; economy_property/labor_work; emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; law_governance/obligation_contract; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, agriculture, ascent, authority, benefit, blessing, bounty, care, creed, deity, devotion, direction, elevation, eminence, ethics, evaluation, grace, gratitude, guidance, height, hierarchy, honor, irrigation, law
RF0169	2	270	1,2,3,4,5	kw:address | kw:agency | kw:aid | kw:alliance | kw:assistance | kw:authority | kw:banner | kw:charity	ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ع ب د → ع و ن	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ع و ن:B001:الإعانة والمظاهرة	cognition_perception/knowledge_learning; condition_force_change/support_dependence; craft_material_built/ornament_beauty; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	address, agency, aid, alliance, assistance, authority, banner, charity, compassion, cooperation, creed, devotion, divinity, dominion, emotion, ethics, governance, heraldry, hierarchy, invocation, kindness, kingship, knowledge, landmark
RF0170	2	240	1,2,3,5,6,7	kw:adoration | kw:age | kw:agriculture | kw:antiquity | kw:blade | kw:blessing | kw:botany | kw:cultivation	ء ل ه → ح م د → ر ب ب → ر ح م → ع و ن → ص ر ط → ض ل ل	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; economy_property/economy; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, agriculture, antiquity, blade, blessing, botany, cultivation, cutting, deity, demand, deviation, devotion, ecology, error, ethics, evaluation, family, force, gratitude, kinship, knowledge, law, lineage
RF0171	2	240	1,2,3,4,6,7	kw:ascent | kw:authority | kw:banner | kw:blessing | kw:charity | kw:compassion | kw:creed | kw:devotion	س م و → ح م د → ع ل م → ر ح م → د ي ن → ه د ي → ص ر ط	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم	cognition_perception/knowledge_learning; craft_material_built/ornament_beauty; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space	ascent, authority, banner, blessing, charity, compassion, creed, devotion, direction, divinity, dominion, elevation, eminence, emotion, ethics, evaluation, governance, gratitude, guidance, height, heraldry, hierarchy, honor, journey
RF0172	2	208	1,2,3,5,6,7	kw:adoration | kw:agriculture | kw:anatomy | kw:blessing | kw:body | kw:canopy | kw:ceiling | kw:consumption	س م و → ء ل ه → ح م د → ر ب ب → ر ح م → ع ب د → ص ر ط	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; kinship_society/family; kinship_society/identity_personhood; land_water_sky/sky_astronomy; language_communication/concealment_disclosure; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual	adoration, agriculture, anatomy, blessing, body, canopy, ceiling, consumption, cosmology, cover, deity, deviation, devotion, disappearance, error, ethics, evaluation, family, food, gratitude, hardness, ingestion, kinship, knowledge
RF0173	2	192	1,2,3,5,7	kw:adoration | kw:age | kw:agriculture | kw:anatomy | kw:arrow | kw:belly | kw:biology | kw:blessing	س م و → ء ل ه → ح م د → ر ب ب → ر ح م → ع و ن → غ ي ر	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B010:ربابة تجمع القداح | ر ح م:B003:رَحِم الأنثى | ع و ن:B002:العَوان بين السنين | غ ي ر:B004:الغَيْرة على الأهل	body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/proof_uncertainty; conflict_security/weaponry; craft_material_built/storage_vessels; emotion_ethics/honor_shame; kinship_society/gender; kinship_society/marriage_genealogy; land_water_sky/sky_astronomy; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, agriculture, anatomy, arrow, belly, biology, blessing, canopy, ceiling, classification, container, cosmology, cover, deity, devotion, emotion, evaluation, eye, eyelid, face, gambling, gestation, gratitude
RF0174	2	192	1,2,3,5,7	kw:adoration | kw:agriculture | kw:anatomy | kw:anger | kw:banner | kw:blessing | kw:canopy | kw:ceiling	س م و → ء ل ه → ح م د → ع ل م → ر ح م → ع ب د → غ ض ب	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; emotion_ethics/desire_appetite; emotion_ethics/fear_grief; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	adoration, agriculture, anatomy, anger, banner, blessing, canopy, ceiling, charity, compassion, conflict, cosmology, cover, deity, deviation, devotion, divinity, emotion, error, ethics, evaluation, fury, gratitude, grief
RF0175	2	180	1,2,4,5,6,7	kw:adoration | kw:agriculture | kw:authority | kw:benefit | kw:blessing | kw:bounty | kw:care | kw:creed	ر ح م → ح م د → ء ل ه → د ي ن → ه د ي → ن ع م → غ ي ر	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ن ع م:B001:حسن الحال والنعمة | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	cognition_perception/knowledge_learning; condition_force_change/support_dependence; economy_property/labor_work; emotion_ethics/trust_loyalty; kinship_society/family; kinship_society/hospitality_welfare; kinship_society/identity_personhood; law_governance/obligation_contract; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual	adoration, agriculture, authority, benefit, blessing, bounty, care, creed, deity, devotion, direction, ethics, evaluation, family, grace, gratitude, guidance, irrigation, kinship, law, lineage, livelihood, monotheism, obedience
RF0176	2	162	1,2,3,5,6,7	kw:adoration | kw:agency | kw:aid | kw:alliance | kw:assistance | kw:behavior | kw:blessing | kw:charity	ء ل ه → ح م د → ر ب ب → ر ح م → ع و ن → ه د ي → ض ل ل	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | ع و ن:B001:الإعانة والمظاهرة | ه د ي:B002:جهة الأمر وسيرته وقصده | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/proof_uncertainty; condition_force_change/support_dependence; emotion_ethics/trust_loyalty; kinship_society/culture_tradition; kinship_society/hospitality_welfare; kinship_society/kinship; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; time_measure_quantity/quantity_number	adoration, agency, aid, alliance, assistance, behavior, blessing, charity, compassion, condiment, cooperation, course, custom, deity, demography, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, food
RF0177	2	120	1,2,3,4,5,6,7	kw:adoration | kw:age | kw:agriculture | kw:antiquity | kw:blade | kw:botany | kw:charity | kw:compassion	ء ل ه → ر ب ب → ر ح م → د ي ن → ع و ن → ص ر ط → ض ل ل	ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B005:العادة والشأن | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/proof_uncertainty; economy_property/economy; kinship_society/culture_tradition; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, agriculture, antiquity, blade, botany, charity, compassion, condiment, condition, cultivation, custom, cutting, deity, demand, deviation, devotion, divinity, ecology, emotion, error, ethics, food, force
RF0178	2	115	1,2,4,5,6,7	kw:adoration | kw:ascent | kw:authority | kw:balance | kw:blessing | kw:creed | kw:deity | kw:devotion	س م و → ح م د → ء ل ه → د ي ن → ع ب د → ق و م → ص ر ط	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B008:استقامة واعتدال واستواء | ص ر ط:B001:الطريق المستقيم	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape	adoration, ascent, authority, balance, blessing, creed, deity, devotion, direction, elevation, eminence, ethics, evaluation, evenness, gratitude, guidance, height, hierarchy, honor, journey, justice, law, loftiness, moderation
RF0179	2	68	1,2,4,6,7	kw:adoration | kw:authority | kw:balance | kw:blessing | kw:creed | kw:deity | kw:deviation | kw:devotion	ر ح م → ح م د → ء ل ه → د ي ن → ق و م → ص ر ط → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ق و م:B008:استقامة واعتدال واستواء | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape	adoration, authority, balance, blessing, creed, deity, deviation, devotion, direction, error, ethics, evaluation, evenness, family, gratitude, guidance, journey, justice, kinship, knowledge, law, lineage, misguidance, moderation
RF0180	2	60	1,2,4,5,6,7	kw:adoration | kw:age | kw:agriculture | kw:antiquity | kw:ascent | kw:blade | kw:blessing | kw:botany	س م و → ح م د → ء ل ه → د ي ن → ع و ن → ص ر ط → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B005:العادة والشأن | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; kinship_society/culture_tradition; land_water_sky/earth_geology; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, age, agriculture, antiquity, ascent, blade, blessing, botany, boulder, cohesion, condition, cultivation, custom, cutting, deity, deviation, devotion, ecology, elevation, eminence, error, ethics, evaluation, force
RF0181	2	56	1,2,3,4,6,7	kw:adoration | kw:agriculture | kw:anatomy | kw:authority | kw:balance | kw:bird | kw:canopy | kw:ceiling	س م و → ء ل ه → ع ل م → ر ح م → د ي ن → ص ر ط → ق و م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ص ر ط:B001:الطريق المستقيم | ق و م:B008:استقامة واعتدال واستواء	animal_life/wildlife; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/speed; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape	adoration, agriculture, anatomy, authority, balance, bird, canopy, ceiling, charity, compassion, cosmology, cover, creed, deity, devotion, direction, divinity, emotion, ethics, evenness, falcon, guidance, hawk, hunting
RF0182	1	4906	1,2,3,4,5,7	kw:anger | kw:ascent | kw:authority | kw:blessing | kw:charity | kw:compassion | kw:conflict | kw:creed	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	emotion_ethics/desire_appetite; emotion_ethics/fear_grief; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; time_measure_quantity/quantity_number	anger, ascent, authority, blessing, charity, compassion, conflict, creed, demography, devotion, divinity, elevation, eminence, emotion, ethics, evaluation, fury, gathering, gratitude, grief, height, hierarchy, honor, kindness
RF0183	1	2182	1,2,3,4,6	kw:action | kw:agency | kw:ascent | kw:authority | kw:behavior | kw:blessing | kw:charity | kw:commitment	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ه د ي → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B002:جهة الأمر وسيرته وقصده | ق و م:B003:عزم ونهوض إلى الأمر	economy_property/economy; emotion_ethics/honor_shame; kinship_society/culture_tradition; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space; time_measure_quantity/quantity_number	action, agency, ascent, authority, behavior, blessing, charity, commitment, compassion, course, creed, custom, demography, devotion, direction, divinity, elevation, eminence, emotion, endeavor, ethics, evaluation, gathering, gratitude
RF0184	1	1266	1,2,3,4,7	kw:ascent | kw:authority | kw:blessing | kw:charity | kw:compassion | kw:compensation | kw:creed | kw:demography	س م و → ح م د → ر ب ب → ر ح م → د ي ن → غ ي ر → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; time_measure_quantity/quantity_number	ascent, authority, blessing, charity, compassion, compensation, creed, demography, deviation, devotion, divinity, elevation, eminence, emotion, error, ethics, evaluation, gathering, gratitude, height, hierarchy, honor, indemnity, kindness
RF0185	1	1200	1,2,3,4,5	kw:address | kw:appellation | kw:authority | kw:banner | kw:bondage | kw:captivity | kw:charity | kw:chattel	س م و → ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ع ب د	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B001:الرق والملك	cognition_perception/knowledge_learning; craft_material_built/ornament_beauty; economy_property/labor_work; kinship_society/hospitality_welfare; kinship_society/identity_personhood; kinship_society/kinship; law_governance/obligation_contract; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	address, appellation, authority, banner, bondage, captivity, charity, chattel, classification, compassion, creed, designation, devotion, divinity, emotion, ethics, heraldry, hierarchy, identity, invocation, kindness, knowledge, labor, landmark
RF0186	1	888	1,2,3,4,5,7	kw:anger | kw:ascent | kw:authority | kw:banner | kw:blessing | kw:charity | kw:compassion | kw:conflict	س م و → ح م د → ع ل م → ر ح م → د ي ن → ع ب د → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	craft_material_built/ornament_beauty; emotion_ethics/desire_appetite; emotion_ethics/fear_grief; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space	anger, ascent, authority, banner, blessing, charity, compassion, conflict, creed, devotion, divinity, elevation, eminence, emotion, ethics, evaluation, fury, gratitude, grief, height, heraldry, hierarchy, honor, kindness
RF0187	1	816	1,2,3,5,7	kw:age | kw:anger | kw:arrow | kw:ascent | kw:belly | kw:biology | kw:blessing | kw:classification	س م و → ح م د → ر ب ب → ر ح م → ع و ن → غ ي ر → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B010:ربابة تجمع القداح | ر ح م:B003:رَحِم الأنثى | ع و ن:B002:العَوان بين السنين | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/proof_uncertainty; conflict_security/weaponry; craft_material_built/storage_vessels; emotion_ethics/honor_shame; kinship_society/gender; kinship_society/marriage_genealogy; law_governance/punishment_sanction; ritual_belief/religion_worship; space_form_boundary/space	age, anger, arrow, ascent, belly, biology, blessing, classification, conflict, container, elevation, eminence, emotion, evaluation, fury, gambling, gestation, gratitude, height, hide, hierarchy, honor, jealousy, kinship
