syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-64_16-00175	ae:v3:s064:016:pass1:attach:a1	64:16	w-s064-a016-w001	w-s064-a016-w002		m-w-s064-a016-w001-02	m-w-s064-a016-w002-01		64:16:1:2	64:16:2:1		q:64:16:2	q:64:16:3		2	3		direct_object	syntactically_forced	high			CV	NOUN_PROP	explicit		position_morpheme_aligned	case_government;local_syntax	ٱللَّهَ is the explicit object of ٱتَّقُوا۟.	resources/attachments.tsv:54037
sx-64_16-00176	ae:v3:s064:016:pass1:attach:a2	64:16	w-s064-a016-w001	w-s064-a016-w003		m-w-s064-a016-w001-02	m-w-s064-a016-w003-01		64:16:1:2	64:16:3:1		q:64:16:2	q:64:16:4		2	4		adverbial	strongly_licensed	high			CV	OTHER			position_morpheme_aligned	local_syntax	مَا ٱسْتَطَعْتُمْ functions adverbially, limiting ٱتَّقُوا۟ to capacity.	resources/attachments.tsv:54038
sx-64_16-00177	ae:v3:s064:016:pass1:attach:a3	64:16	w-s064-a016-w001	w-s064-a016-w005		m-w-s064-a016-w001-02	m-w-s064-a016-w005-02		64:16:1:2	64:16:5:2		q:64:16:2	q:64:16:7		2	7		conjoined	strongly_licensed	high			CV	CV			position_morpheme_aligned	parallelism;local_syntax	ٱسْمَعُوا۟ is coordinated with ٱتَّقُوا۟ by وَ.	resources/attachments.tsv:54039
sx-64_16-00178	ae:v3:s064:016:pass1:attach:a4	64:16	w-s064-a016-w005	w-s064-a016-w006		m-w-s064-a016-w005-02	m-w-s064-a016-w006-02		64:16:5:2	64:16:6:2		q:64:16:7	q:64:16:9		7	9		conjoined	strongly_licensed	high			CV	CV			position_morpheme_aligned	parallelism;local_syntax	أَطِيعُوا۟ is coordinated with ٱسْمَعُوا۟ by وَ.	resources/attachments.tsv:54040
sx-64_16-00179	ae:v3:s064:016:pass1:attach:a5	64:16	w-s064-a016-w006	w-s064-a016-w007		m-w-s064-a016-w006-02	m-w-s064-a016-w007-02		64:16:6:2	64:16:7:2		q:64:16:9	q:64:16:11		9	11		conjoined	strongly_licensed	high			CV	CV			position_morpheme_aligned	parallelism;local_syntax	أَنفِقُوا۟ is coordinated with أَطِيعُوا۟ by وَ.	resources/attachments.tsv:54041
sx-64_16-00180	ae:v3:s064:016:pass1:attach:a6	64:16	w-s064-a016-w007	w-s064-a016-w008		m-w-s064-a016-w007-02	m-w-s064-a016-w008-01		64:16:7:2	64:16:8:1		q:64:16:11	q:64:16:12		11	12		direct_object	strongly_licensed	high			CV	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	خَيْرًا is licensed as the explicit accusative object of أَنفِقُوا۟.	resources/attachments.tsv:54042
sx-64_16-00181	ae:v3:s064:016:pass1:attach:a7	64:16	w-s064-a016-w007	w-s064-a016-w009	w-s064-a016-w009	m-w-s064-a016-w007-02	m-w-s064-a016-w009-02	m-w-s064-a016-w009-01	64:16:7:2	64:16:9:2	64:16:9:1	q:64:16:11	q:64:16:14	q:64:16:13	11	14	13	prep_complement	syntactically_forced	high			CV	NOUN_ABSTRACT		لـ	position_morpheme_aligned	case_government;local_syntax	أَنفُسِكُمْ is governed by لِ as the beneficiary of أَنفِقُوا۟.	resources/attachments.tsv:54043
sx-64_16-00182	ae:v3:s064:016:pass1:attach:a8	64:16	w-s064-a016-w011	w-s064-a016-w010		m-w-s064-a016-w011-01	m-w-s064-a016-w010-02		64:16:11:1	64:16:10:2		q:64:16:17	q:64:16:16		17	16		subject	strongly_licensed	high			IV_PASS	CONDITION_PART			position_morpheme_aligned	local_syntax;word_order	مَن supplies the conditional subject of the passive verb يُوقَ.	resources/attachments.tsv:54044
sx-64_16-00183	ae:v3:s064:016:pass1:attach:a9	64:16	w-s064-a016-w011	w-s064-a016-w012		m-w-s064-a016-w011-01	m-w-s064-a016-w012-01		64:16:11:1	64:16:12:1		q:64:16:17	q:64:16:18		17	18		direct_object	strongly_licensed	high			IV_PASS	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	شُحَّ remains as the accusative object complement with passive يُوقَ.	resources/attachments.tsv:54045
sx-64_16-00184	ae:v3:s064:016:pass1:attach:a10	64:16	w-s064-a016-w012	w-s064-a016-w013		m-w-s064-a016-w012-01	m-w-s064-a016-w013-01		64:16:12:1	64:16:13:1		q:64:16:18	q:64:16:19		18	19		idafa	syntactically_forced	high			GERUND	NOUN_ABSTRACT			position_morpheme_aligned	morphology;case_government	نَفْسِهِۦ is the genitive complement of شُحَّ.	resources/attachments.tsv:54046
sx-64_16-00185	ae:v3:s064:016:pass1:attach:a11	64:16	w-s064-a016-w014	w-s064-a016-w015		m-w-s064-a016-w014-02	m-w-s064-a016-w015-01		64:16:14:2	64:16:15:1		q:64:16:21	q:64:16:22		21	22		apposition	strongly_licensed	high			DEM_PRON	PRON			position_morpheme_aligned	local_syntax	هُمُ is the separating pronoun after أُو۟لَٰئِكَ before the predicate.	resources/attachments.tsv:54047
sx-64_16-00186	ae:v3:s064:016:pass1:attach:a12	64:16	w-s064-a016-w014	w-s064-a016-w016		m-w-s064-a016-w014-02	m-w-s064-a016-w016-02		64:16:14:2	64:16:16:2		q:64:16:21	q:64:16:23		21	23		predication	strongly_licensed	high			DEM_PRON	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;agreement	ٱلْمُفْلِحُونَ is the predicate of أُو۟لَٰئِكَ.	resources/attachments.tsv:54048
sx-64_17-00187	ae:v3:s064:017:pass1:attach:a1	64:17	w-s064-a017-w002	w-s064-a017-w003		m-w-s064-a017-w002-01	m-w-s064-a017-w003-01		64:17:2:1	64:17:3:1		q:64:17:2	q:64:17:3		2	3		direct_object	syntactically_forced	high			IV	NOUN_PROP	explicit		position_morpheme_aligned	case_government;local_syntax	ٱللَّهَ is the explicit object of تُقْرِضُوا۟.	resources/attachments.tsv:54049
sx-64_17-00188	ae:v3:s064:017:pass1:attach:a2	64:17	w-s064-a017-w002	w-s064-a017-w004		m-w-s064-a017-w002-01	m-w-s064-a017-w004-01		64:17:2:1	64:17:4:1		q:64:17:2	q:64:17:4		2	4		cognate_acc	syntactically_forced	high			IV	GERUND			position_morpheme_aligned	morphology;case_government	قَرْضًا is a cognate accusative from the same root as تُقْرِضُوا۟.	resources/attachments.tsv:54050
sx-64_17-00189	ae:v3:s064:017:pass1:attach:a3	64:17	w-s064-a017-w004	w-s064-a017-w005		m-w-s064-a017-w004-01	m-w-s064-a017-w005-01		64:17:4:1	64:17:5:1		q:64:17:4	q:64:17:5		4	5		adjective	strongly_licensed	high			GERUND	GERUND			position_morpheme_aligned	agreement;local_syntax	حَسَنًا agrees with and modifies قَرْضًا.	resources/attachments.tsv:54051
sx-64_17-00190	ae:v3:s064:017:pass1:attach:a4	64:17	w-s064-a017-w006	w-s064-a017-w006		m-w-s064-a017-w006-01	m-w-s064-a017-w006-02		64:17:6:1	64:17:6:2		q:64:17:6	q:64:17:6		6	6		direct_object	syntactically_forced	high		object_suffix	IV		clitic		position_morpheme_aligned	morphology;local_syntax	The هُ suffix on يُضَاعِفْهُ is the object of the verbal stem.	resources/attachments.tsv:54052
sx-64_17-00191	ae:v3:s064:017:pass1:attach:a5	64:17	w-s064-a017-w006	w-s064-a017-w007	w-s064-a017-w007	m-w-s064-a017-w006-01	m-w-s064-a017-w007-02	m-w-s064-a017-w007-01	64:17:6:1	64:17:7:2	64:17:7:1	q:64:17:6	q:64:17:7	q:64:17:7	6	7	7	prep_complement	syntactically_forced	high		pronoun_suffix	IV			لـ	position_morpheme_aligned	case_government;local_syntax	The pronoun suffix in لَكُمْ is governed by lām as beneficiary of يُضَاعِفْهُ.	resources/attachments.tsv:54053
sx-64_17-00192	ae:v3:s064:017:pass1:attach:a6	64:17	w-s064-a017-w006	w-s064-a017-w008		m-w-s064-a017-w006-01	m-w-s064-a017-w008-02		64:17:6:1	64:17:8:2		q:64:17:6	q:64:17:9		6	9		conjoined	strongly_licensed	high			IV	IV			position_morpheme_aligned	parallelism;local_syntax	يَغْفِرْ is coordinated with يُضَاعِفْهُ by وَ.	resources/attachments.tsv:54054
sx-64_17-00193	ae:v3:s064:017:pass1:attach:a7	64:17	w-s064-a017-w008	w-s064-a017-w009	w-s064-a017-w009	m-w-s064-a017-w008-02	m-w-s064-a017-w009-02	m-w-s064-a017-w009-01	64:17:8:2	64:17:9:2	64:17:9:1	q:64:17:9	q:64:17:10	q:64:17:10	9	10	10	prep_complement	syntactically_forced	high		pronoun_suffix	IV			لـ	fallback_morpheme_aligned	case_government;local_syntax	The pronoun suffix in لَكُمْ is governed by lām as complement of يَغْفِرْ.	resources/attachments.tsv:54055
sx-64_17-00194	ae:v3:s064:017:pass1:attach:a8	64:17	w-s064-a017-w010	w-s064-a017-w011		m-w-s064-a017-w010-02	m-w-s064-a017-w011-01		64:17:10:2	64:17:11:1		q:64:17:12	q:64:17:13		12	13		predication	strongly_licensed	high			NOUN_PROP	ADJ_INTENS			fallback_morpheme_aligned	local_syntax;agreement	شَكُورٌ is a predicate of ٱللَّهُ.	resources/attachments.tsv:54056
sx-64_17-00195	ae:v3:s064:017:pass1:attach:a9	64:17	w-s064-a017-w010	w-s064-a017-w012		m-w-s064-a017-w010-02	m-w-s064-a017-w012-01		64:17:10:2	64:17:12:1		q:64:17:12	q:64:17:14		12	14		predication	strongly_licensed	high			NOUN_PROP	ADJ_QUALIT			fallback_morpheme_aligned	local_syntax;agreement	حَلِيمٌ is a second predicate of ٱللَّهُ.	resources/attachments.tsv:54057
sx-64_18-00196	ae:v3:s064:018:pass1:attach:a1	64:18	w-s064-a018-w001	w-s064-a018-w002		m-w-s064-a018-w001-01	m-w-s064-a018-w002-02		64:18:1:1	64:18:2:2		q:64:18:1	q:64:18:2		1	2		idafa	syntactically_forced	high			NOUN_ACTIVE_PART	GERUND			position_morpheme_aligned	morphology;case_government	ٱلْغَيْبِ is the genitive complement of construct عَٰلِمُ.	resources/attachments.tsv:54058
sx-64_18-00197	ae:v3:s064:018:pass1:attach:a2	64:18	w-s064-a018-w002	w-s064-a018-w003		m-w-s064-a018-w002-02	m-w-s064-a018-w003-03		64:18:2:2	64:18:3:3		q:64:18:2	q:64:18:4		2	4		conjoined	strongly_licensed	high			GERUND	NOUN_ABSTRACT			position_morpheme_aligned	parallelism;local_syntax	ٱلشَّهَٰدَةِ is coordinated with ٱلْغَيْبِ by وَ.	resources/attachments.tsv:54059
sx-64_18-00198	ae:v3:s064:018:pass1:attach:a3	64:18	w-s064-a018-w001	w-s064-a018-w004		m-w-s064-a018-w001-01	m-w-s064-a018-w004-02		64:18:1:1	64:18:4:2		q:64:18:1	q:64:18:5		1	5		apposition	strongly_licensed	high			NOUN_ACTIVE_PART	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْعَزِيزُ is an aligned divine epithet in apposition to عَٰلِمُ.	resources/attachments.tsv:54060
sx-64_18-00199	ae:v3:s064:018:pass1:attach:a4	64:18	w-s064-a018-w001	w-s064-a018-w005		m-w-s064-a018-w001-01	m-w-s064-a018-w005-02		64:18:1:1	64:18:5:2		q:64:18:1	q:64:18:6		1	6		apposition	strongly_licensed	high			NOUN_ACTIVE_PART	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْحَكِيمُ is another aligned divine epithet in apposition to عَٰلِمُ.	resources/attachments.tsv:54061
