surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
48	22	10	1	48:22:10:1	وَلِيًّا	وَلِىّ	و ل ي	و ل ي	N	STEM	STEM|POS:N|LEM:waliY~|ROOT:wly|M|INDEF|ACC							
48	22	11	1	48:22:11:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	22	11	2	48:22:11:2	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
48	22	12	1	48:22:12:1	نَصِيرًا	نَصِير	ن ص ر	ن ص ر	N	STEM	STEM|POS:N|LEM:naSiyr|ROOT:nSr|MS|INDEF|ACC							
48	23	1	1	48:23:1:1	سُنَّةَ	سُنَّة	س ن ن	س ن ن	N	STEM	STEM|POS:N|LEM:sun~ap|ROOT:snn|FS|ACC							
48	23	2	1	48:23:2:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	23	3	1	48:23:3:1	ٱلَّتِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|FS							
48	23	4	1	48:23:4:1	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad							
48	23	5	1	48:23:5:1	خَلَتْ	خَلَا	خ ل و	خ ل و	V	STEM	STEM|POS:V|PERF|LEM:xalaA|ROOT:xlw|3FS	PERF						
48	23	6	1	48:23:6:1	مِن	مِن			P	STEM	STEM|POS:P|LEM:min							
48	23	7	1	48:23:7:1	قَبْلُ	قَبْل	ق ب ل	ق ب ل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN							
48	23	8	1	48:23:8:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	23	8	2	48:23:8:2	لَن	لَن			NEG	STEM	STEM|POS:NEG|LEM:lan							
48	23	9	1	48:23:9:1	تَجِدَ	وَجَدَ	و ج د	و ج د	V	STEM	STEM|POS:V|IMPF|LEM:wajada|ROOT:wjd|2MS|MOOD:SUBJ	IMPF	SUBJ					
48	23	10	1	48:23:10:1	لِ				P	PREFIX	PREFIX|l:P+							
48	23	10	2	48:23:10:2	سُنَّةِ	سُنَّة	س ن ن	س ن ن	N	STEM	STEM|POS:N|LEM:sun~ap|ROOT:snn|FS|GEN							
48	23	11	1	48:23:11:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	23	12	1	48:23:12:1	تَبْدِيلًا	تَبْدِيل	ب د ل	ب د ل	N	STEM	STEM|POS:N|VN|(II)|LEM:tabodiyl|ROOT:bdl|M|INDEF|ACC				II			
48	24	1	1	48:24:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	24	1	2	48:24:1:2	هُوَ				PRON	STEM	STEM|POS:PRON|3MS							
48	24	2	1	48:24:2:1	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS							
48	24	3	1	48:24:3:1	كَفَّ	كَفَّ	ك ف ف	ك ف ف	V	STEM	STEM|POS:V|PERF|LEM:kaf~a|ROOT:kff|3MS	PERF						
48	24	4	1	48:24:4:1	أَيْدِيَ	يَد	ي د ي	ي د ي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FP|ACC							
48	24	4	2	48:24:4:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	24	5	1	48:24:5:1	عَن	عَن			P	STEM	STEM|POS:P|LEM:Ean							
48	24	5	2	48:24:5:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	24	6	1	48:24:6:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	24	6	2	48:24:6:2	أَيْدِيَ	يَد	ي د ي	ي د ي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FP|ACC							
48	24	6	3	48:24:6:3	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	24	7	1	48:24:7:1	عَنْ	عَن			P	STEM	STEM|POS:P|LEM:Ean							
48	24	7	2	48:24:7:2	هُم				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	24	8	1	48:24:8:1	بِ				P	PREFIX	PREFIX|bi+							
48	24	8	2	48:24:8:2	بَطْنِ	بَطْن	ب ط ن	ب ط ن	N	STEM	STEM|POS:N|LEM:baTon|ROOT:bTn|M|GEN							
48	24	9	1	48:24:9:1	مَكَّةَ	مَكَّة			PN	STEM	STEM|POS:PN|LEM:mak~ap|GEN							
48	24	10	1	48:24:10:1	مِنۢ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	24	11	1	48:24:11:1	بَعْدِ	بَعْد	ب ع د	ب ع د	N	STEM	STEM|POS:N|LEM:baEod|ROOT:bEd|GEN							
48	24	12	1	48:24:12:1	أَنْ	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an							
48	24	13	1	48:24:13:1	أَظْفَرَ	أَظْفَرَ	ظ ف ر	ظ ف ر	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aZofara|ROOT:Zfr|3MS	PERF			IV			
48	24	13	2	48:24:13:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	24	14	1	48:24:14:1	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	24	14	2	48:24:14:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	24	15	1	48:24:15:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	24	15	2	48:24:15:2	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	24	16	1	48:24:16:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	24	17	1	48:24:17:1	بِ				P	PREFIX	PREFIX|bi+							
48	24	17	2	48:24:17:2	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	24	18	1	48:24:18:1	تَعْمَلُ	عَمِلَ	ع م ل	ع م ل	V	STEM	STEM|POS:V|IMPF|LEM:Eamila|ROOT:Eml|2MP	IMPF						
48	24	18	2	48:24:18:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	24	19	1	48:24:19:1	بَصِيرًا	بَصِير	ب ص ر	ب ص ر	N	STEM	STEM|POS:N|LEM:baSiyr|ROOT:bSr|MS|INDEF|ACC							
48	25	1	1	48:25:1:1	هُمُ				PRON	STEM	STEM|POS:PRON|3MP							
48	25	2	1	48:25:2:1	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	25	3	1	48:25:3:1	كَفَرُ	كَفَرَ	ك ف ر	ك ف ر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF						
48	25	3	2	48:25:3:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	4	1	48:25:4:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	25	4	2	48:25:4:2	صَدُّ	صَدَّ	ص د د	ص د د	V	STEM	STEM|POS:V|PERF|LEM:Sad~a|ROOT:Sdd|3MP	PERF						
48	25	4	3	48:25:4:3	و				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	4	4	48:25:4:4	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	25	5	1	48:25:5:1	عَنِ	عَن			P	STEM	STEM|POS:P|LEM:Ean							
48	25	6	1	48:25:6:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	25	6	2	48:25:6:2	مَسْجِدِ	مَسْجِد	س ج د	س ج د	N	STEM	STEM|POS:N|LEM:masojid|ROOT:sjd|M|GEN							
48	25	7	1	48:25:7:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	25	7	2	48:25:7:2	حَرَامِ	حَرَام	ح ر م	ح ر م	N	STEM	STEM|POS:N|LEM:HaraAm|ROOT:Hrm|M|GEN							
48	25	8	1	48:25:8:1	وَ				CIRC	PREFIX	PREFIX|w:CIRC+							
48	25	8	2	48:25:8:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	25	8	3	48:25:8:3	هَدْىَ	هَدْي	ه د ي	ه د ي	N	STEM	STEM|POS:N|LEM:hadoy|ROOT:hdy|M|ACC							
48	25	9	1	48:25:9:1	مَعْكُوفًا	مَعْكُوف	ع ك ف	ع ك ف	N	STEM	STEM|POS:N|PASS|PCPL|LEM:maEokuwf|ROOT:Ekf|M|INDEF|ACC			PASS				
48	25	10	1	48:25:10:1	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an							
48	25	11	1	48:25:11:1	يَبْلُغَ	بَلَغَ	ب ل غ	ب ل غ	V	STEM	STEM|POS:V|IMPF|LEM:balaga|ROOT:blg|3MS|MOOD:SUBJ	IMPF	SUBJ					
48	25	12	1	48:25:12:1	مَحِلَّ	مَحِلّ	ح ل ل	ح ل ل	N	STEM	STEM|POS:N|LEM:maHil~|ROOT:Hll|M|ACC							
48	25	12	2	48:25:12:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	25	13	1	48:25:13:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	25	13	2	48:25:13:2	لَوْلَا	لَوْلَآ			COND	STEM	STEM|POS:COND|LEM:lawolaA^							
48	25	14	1	48:25:14:1	رِجَالٌ	رِجَال	ر ج ل	ر ج ل	N	STEM	STEM|POS:N|LEM:rijaAl|ROOT:rjl|MP|INDEF|NOM							
48	25	15	1	48:25:15:1	مُّؤْمِنُونَ	مُؤْمِن	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|NOM			ACT	IV			
48	25	16	1	48:25:16:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	25	16	2	48:25:16:2	نِسَآءٌ	نِسَآء	ن س و	ن س و	N	STEM	STEM|POS:N|LEM:nisaA^'|ROOT:nsw|FP|INDEF|NOM							
48	25	17	1	48:25:17:1	مُّؤْمِنَٰتٌ	مُّؤْمِنَٰت	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:m~u&omina`t|ROOT:Amn|FP|INDEF|NOM			ACT	IV			
48	25	18	1	48:25:18:1	لَّمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam							
48	25	19	1	48:25:19:1	تَعْلَمُ	عَلِمَ	ع ل م	ع ل م	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP|MOOD:JUS	IMPF	JUS					
48	25	19	2	48:25:19:2	و				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	25	19	3	48:25:19:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	20	1	48:25:20:1	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an							
48	25	21	1	48:25:21:1	تَطَـُٔ	يَطَـُٔ	و ط ء	و ط ء	V	STEM	STEM|POS:V|IMPF|LEM:yaTa_#u|ROOT:wTA|2MP|MOOD:SUBJ	IMPF	SUBJ					
48	25	21	2	48:25:21:2	و				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	25	21	3	48:25:21:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	22	1	48:25:22:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
48	25	22	2	48:25:22:2	تُصِيبَ	أَصَابَ	ص و ب	ص و ب	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aSaAba|ROOT:Swb|2MS|MOOD:SUBJ	IMPF	SUBJ		IV			
48	25	22	3	48:25:22:3	كُم				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	25	23	1	48:25:23:1	مِّنْ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	25	23	2	48:25:23:2	هُم				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	24	1	48:25:24:1	مَّعَرَّةٌۢ	مَّعَرَّة	ع ر ر	ع ر ر	N	STEM	STEM|POS:N|LEM:m~aEar~ap|ROOT:Err|F|INDEF|NOM							
48	25	25	1	48:25:25:1	بِ				P	PREFIX	PREFIX|bi+							
48	25	25	2	48:25:25:2	غَيْرِ	غَيْر	غ ي ر	غ ي ر	N	STEM	STEM|POS:N|LEM:gayor|ROOT:gyr|M|GEN							
48	25	26	1	48:25:26:1	عِلْمٍ	عِلْم	ع ل م	ع ل م	N	STEM	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|GEN							
48	25	27	1	48:25:27:1	لِّ				PRP	PREFIX	PREFIX|l:PRP+							
48	25	27	2	48:25:27:2	يُدْخِلَ	أُدْخِلَ	د خ ل	د خ ل	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>udoxila|ROOT:dxl|3MS|MOOD:SUBJ	IMPF	SUBJ		IV			
48	25	28	1	48:25:28:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	25	29	1	48:25:29:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	25	30	1	48:25:30:1	رَحْمَتِ	رَحْمَة	ر ح م	ر ح م	N	STEM	STEM|POS:N|LEM:raHomap|ROOT:rHm|F|GEN							
48	25	30	2	48:25:30:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	25	31	1	48:25:31:1	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	25	32	1	48:25:32:1	يَشَآءُ	شَآءَ	ش ي ء	ش ي ء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF						
48	25	33	1	48:25:33:1	لَوْ	لَو			COND	STEM	STEM|POS:COND|LEM:law							
48	25	34	1	48:25:34:1	تَزَيَّلُ	تَزَيَّلُ	ز ي ل	ز ي ل	V	STEM	STEM|POS:V|IMPV|(V)|LEM:tazay~alu|ROOT:zyl|2MP	IMPV			V			
48	25	34	2	48:25:34:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	25	35	1	48:25:35:1	لَ				EMPH	PREFIX	PREFIX|l:EMPH+							
48	25	35	2	48:25:35:2	عَذَّبْ	عَذَّبَ	ع ذ ب	ع ذ ب	V	STEM	STEM|POS:V|PERF|(II)|LEM:Ea*~aba|ROOT:E*b|1P	PERF			II			
48	25	35	3	48:25:35:3	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	25	36	1	48:25:36:1	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	25	37	1	48:25:37:1	كَفَرُ	كَفَرَ	ك ف ر	ك ف ر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF						
48	25	37	2	48:25:37:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	38	1	48:25:38:1	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	25	38	2	48:25:38:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	25	39	1	48:25:39:1	عَذَابًا	عَذَاب	ع ذ ب	ع ذ ب	N	STEM	STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|ACC							
48	25	40	1	48:25:40:1	أَلِيمًا	أَلِيم	ء ل م	ء ل م	ADJ	STEM	STEM|POS:ADJ|LEM:>aliym|ROOT:Alm|MS|INDEF|ACC							
48	26	1	1	48:26:1:1	إِذْ	إِذ			T	STEM	STEM|POS:T|LEM:<i*							
48	26	2	1	48:26:2:1	جَعَلَ	جَعَلَ	ج ع ل	ج ع ل	V	STEM	STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS	PERF						
48	26	3	1	48:26:3:1	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	26	4	1	48:26:4:1	كَفَرُ	كَفَرَ	ك ف ر	ك ف ر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF						
48	26	4	2	48:26:4:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	26	5	1	48:26:5:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	26	6	1	48:26:6:1	قُلُوبِ	قَلْب	ق ل ب	ق ل ب	N	STEM	STEM|POS:N|LEM:qalob|ROOT:qlb|FP|GEN							
48	26	6	2	48:26:6:2	هِمُ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	26	7	1	48:26:7:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	26	7	2	48:26:7:2	حَمِيَّةَ	حَمِيَّة	ح م ي	ح م ي	N	STEM	STEM|POS:N|LEM:Hamiy~ap|ROOT:Hmy|F|ACC							
48	26	8	1	48:26:8:1	حَمِيَّةَ	حَمِيَّة	ح م ي	ح م ي	N	STEM	STEM|POS:N|LEM:Hamiy~ap|ROOT:Hmy|F|ACC							
48	26	9	1	48:26:9:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	26	9	2	48:26:9:2	جَٰهِلِيَّةِ	جَٰهِلِيَّة2	ج ه ل	ج ه ل	PN	STEM	STEM|POS:PN|LEM:ja`hiliy~ap2|ROOT:jhl|F|GEN							
48	26	10	1	48:26:10:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	26	10	2	48:26:10:2	أَنزَلَ	أَنزَلَ	ن ز ل	ن ز ل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>anzala|ROOT:nzl|3MS	PERF			IV			
48	26	11	1	48:26:11:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	26	12	1	48:26:12:1	سَكِينَتَ	سَكِينَة	س ك ن	س ك ن	N	STEM	STEM|POS:N|LEM:sakiynap|ROOT:skn|F|ACC							
48	26	12	2	48:26:12:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	26	13	1	48:26:13:1	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	26	14	1	48:26:14:1	رَسُولِ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|GEN							
48	26	14	2	48:26:14:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	26	15	1	48:26:15:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	26	15	2	48:26:15:2	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	26	16	1	48:26:16:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	26	16	2	48:26:16:2	مُؤْمِنِينَ	مُؤْمِن	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|GEN			ACT	IV			
48	26	17	1	48:26:17:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	26	17	2	48:26:17:2	أَلْزَمَ	أَلْزَمَ	ل ز م	ل ز م	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>alozama|ROOT:lzm|3MS	PERF			IV			
48	26	17	3	48:26:17:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	26	18	1	48:26:18:1	كَلِمَةَ	كَلِمَة	ك ل م	ك ل م	N	STEM	STEM|POS:N|LEM:kalimap|ROOT:klm|F|ACC							
48	26	19	1	48:26:19:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	26	19	2	48:26:19:2	تَّقْوَىٰ	تَقْوَى	و ق ي	و ق ي	N	STEM	STEM|POS:N|LEM:taqowaY|ROOT:wqy|M|NOM							
48	26	20	1	48:26:20:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	26	20	2	48:26:20:2	كَانُ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP	PERF						
48	26	20	3	48:26:20:3	وٓا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	26	21	1	48:26:21:1	أَحَقَّ	أَحَقّ	ح ق ق	ح ق ق	N	STEM	STEM|POS:N|LEM:>aHaq~|ROOT:Hqq|MS|ACC							
48	26	22	1	48:26:22:1	بِ				P	PREFIX	PREFIX|bi+							
48	26	22	2	48:26:22:2	هَا				PRON	STEM	STEM|POS:PRON|3FS							
48	26	23	1	48:26:23:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	26	23	2	48:26:23:2	أَهْلَ	أَهْل	ء ه ل	ء ه ل	N	STEM	STEM|POS:N|LEM:>ahol|ROOT:Ahl|M|ACC							
48	26	23	3	48:26:23:3	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	26	24	1	48:26:24:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	26	24	2	48:26:24:2	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	26	25	1	48:26:25:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	26	26	1	48:26:26:1	بِ				P	PREFIX	PREFIX|bi+							
48	26	26	2	48:26:26:2	كُلِّ	كُلّ	ك ل ل	ك ل ل	N	STEM	STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN							
48	26	27	1	48:26:27:1	شَىْءٍ	شَىْء	ش ي ء	ش ي ء	N	STEM	STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN							
48	26	28	1	48:26:28:1	عَلِيمًا	عَلِيم	ع ل م	ع ل م	ADJ	STEM	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|ACC							
48	27	1	1	48:27:1:1	لَّ				EMPH	PREFIX	PREFIX|l:EMPH+							
48	27	1	2	48:27:1:2	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad							
48	27	2	1	48:27:2:1	صَدَقَ	صَدَقَ	ص د ق	ص د ق	V	STEM	STEM|POS:V|PERF|LEM:Sadaqa|ROOT:Sdq|3MS	PERF						
48	27	3	1	48:27:3:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	27	4	1	48:27:4:1	رَسُولَ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|ACC							
48	27	4	2	48:27:4:2	هُ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	27	5	1	48:27:5:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	27	5	2	48:27:5:2	رُّءْيَا	رُّءْيَا	ر ء ي	ر ء ي	N	STEM	STEM|POS:N|LEM:r~u'oyaA|ROOT:rAy|F|NOM							
48	27	6	1	48:27:6:1	بِ				P	PREFIX	PREFIX|bi+							
48	27	6	2	48:27:6:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	27	6	3	48:27:6:3	حَقِّ	حَقّ	ح ق ق	ح ق ق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN							
48	27	7	1	48:27:7:1	لَ				EMPH	PREFIX	PREFIX|l:EMPH+							
48	27	7	2	48:27:7:2	تَدْخُلُ	دَخَلَ	د خ ل	د خ ل	V	STEM	STEM|POS:V|IMPF|LEM:daxala|ROOT:dxl|2MP	IMPF						
48	27	7	3	48:27:7:3	نَّ				EMPH	SUFFIX	SUFFIX|+n:EMPH							
48	27	8	1	48:27:8:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	27	8	2	48:27:8:2	مَسْجِدَ	مَسْجِد	س ج د	س ج د	N	STEM	STEM|POS:N|LEM:masojid|ROOT:sjd|M|ACC							
48	27	9	1	48:27:9:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	27	9	2	48:27:9:2	حَرَامَ	حَرَام	ح ر م	ح ر م	N	STEM	STEM|POS:N|LEM:HaraAm|ROOT:Hrm|M|ACC							
48	27	10	1	48:27:10:1	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in							
48	27	11	1	48:27:11:1	شَآءَ	شَآءَ	ش ي ء	ش ي ء	V	STEM	STEM|POS:V|PERF|LEM:$aA^'a|ROOT:$yA|3MS	PERF						
48	27	12	1	48:27:12:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	27	13	1	48:27:13:1	ءَامِنِينَ	ءَامِنِين	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|LEM:'aAminiyn|ROOT:Amn|MP|ACC			ACT				
48	27	14	1	48:27:14:1	مُحَلِّقِينَ	مُحَلِّقِين	ح ل ق	ح ل ق	N	STEM	STEM|POS:N|ACT|PCPL|(II)|LEM:muHal~iqiyn|ROOT:Hlq|MP|ACC			ACT	II			
48	27	15	1	48:27:15:1	رُءُوسَ	رَأْس	ر ء س	ر ء س	N	STEM	STEM|POS:N|LEM:ra>os|ROOT:rAs|MP|ACC							
48	27	15	2	48:27:15:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	27	16	1	48:27:16:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	27	16	2	48:27:16:2	مُقَصِّرِينَ	مُقَصِّرِين	ق ص ر	ق ص ر	N	STEM	STEM|POS:N|ACT|PCPL|(II)|LEM:muqaS~iriyn|ROOT:qSr|MP|ACC			ACT	II			
48	27	17	1	48:27:17:1	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
48	27	18	1	48:27:18:1	تَخَافُ	خَافَ	خ و ف	خ و ف	V	STEM	STEM|POS:V|IMPF|LEM:xaAfa|ROOT:xwf|2MP	IMPF						
48	27	18	2	48:27:18:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	27	19	1	48:27:19:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	27	19	2	48:27:19:2	عَلِمَ	عَلِمَ	ع ل م	ع ل م	V	STEM	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|3MS	PERF						
48	27	20	1	48:27:20:1	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	27	21	1	48:27:21:1	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam							
48	27	22	1	48:27:22:1	تَعْلَمُ	عَلِمَ	ع ل م	ع ل م	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP|MOOD:JUS	IMPF	JUS					
48	27	22	2	48:27:22:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	27	23	1	48:27:23:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
48	27	23	2	48:27:23:2	جَعَلَ	جَعَلَ	ج ع ل	ج ع ل	V	STEM	STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS	PERF						
48	27	24	1	48:27:24:1	مِن	مِن			P	STEM	STEM|POS:P|LEM:min							
48	27	25	1	48:27:25:1	دُونِ	دُون	د و ن	د و ن	N	STEM	STEM|POS:N|LEM:duwn|ROOT:dwn|GEN							
48	27	26	1	48:27:26:1	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS							
