edge_id	source_position	target_position	edge_type	direction	confidence	exact_surface_span	evidence	reason
ae:v3:s048:028:pass1:attach:a5	q:48:28:6	q:48:28:8	conjoined	head-to-dependent	high	بِالْهُدَى | وَدِينِ	parallelism;local_syntax	وَدِينِ coordinates دِينِ with ٱلْهُدَىٰ.
ae:v3:s048:028:pass1:attach:a6	q:48:28:8	q:48:28:9	idafa	head-to-dependent	high	وَدِينِ | الْحَقِّ	morphology;case_government	دِينِ is construct and takes ٱلْحَقِّ as genitive complement.
ae:v3:s048:028:pass1:attach:a7	q:48:28:11	q:48:28:11	direct_object	head-to-dependent	high	لِيُظْهِرَهُ	morphology	The هُ suffix in يُظْهِرَهُ is the object pronoun.
ae:v3:s048:028:pass1:attach:a8	q:48:28:11	q:48:28:13	prep_complement	head-to-dependent	high	لِيُظْهِرَهُ | الدِّينِ	case_government;local_syntax	ٱلدِّينِ is governed by عَلَى as complement of يُظْهِرَهُ.
ae:v3:s048:028:pass1:attach:a9	q:48:28:13	q:48:28:14	apposition	head-to-dependent	high	الدِّينِ | كُلِّهِ	local_syntax;case_government	كُلِّهِ intensifies ٱلدِّينِ as its totality.
ae:v3:s048:028:pass1:attach:a10	q:48:28:16	q:48:28:18	prep_complement	head-to-dependent	high	وَكَفَى | بِاللَّهِ	case_government;formulaic_construction	ٱللَّهِ is governed on the surface by the زائد bāʾ in كَفَىٰ بِٱللَّهِ.
ae:v3:s048:028:pass1:attach:a11	q:48:28:16	q:48:28:19	accusative_specification	head-to-dependent	high	وَكَفَى | شَهِيدَاً	case_government;formulaic_construction	شَهِيدًا specifies the sufficiency in كَفَىٰ بِٱللَّهِ.
ae:v3:s048:029:pass1:attach:a1	q:48:29:1	q:48:29:2	predication	head-to-dependent	high	مُحَمَّدٌ | رَسُولُ	local_syntax	رَسُولُ is the predicate of مُحَمَّدٌ.
ae:v3:s048:029:pass1:attach:a2	q:48:29:2	q:48:29:3	idafa	head-to-dependent	high	رَسُولُ | اللَّهِ	morphology;case_government	رَسُولُ is construct and takes ٱللَّهِ as genitive complement.
ae:v3:s048:029:pass1:attach:a3	q:48:29:1	q:48:29:5	conjoined	head-to-dependent	high	مُحَمَّدٌ | وَالَّذِينَ	parallelism;local_syntax	وَٱلَّذِينَ coordinates the group with مُحَمَّدٌ as the description continues.
ae:v3:s048:029:pass1:attach:a4	q:48:29:5	q:48:29:6	adverbial	head-to-dependent	high	وَالَّذِينَ | مَعَهُ	local_syntax	مَعَهُ completes ٱلَّذِينَ by locating them with him.
ae:v3:s048:029:pass1:attach:a5	q:48:29:5	q:48:29:7	predication	head-to-dependent	high	وَالَّذِينَ | أَشِدَّاءُ	local_syntax	أَشِدَّاءُ predicates severity of ٱلَّذِينَ مَعَهُ.
ae:v3:s048:029:pass1:attach:a6	q:48:29:7	q:48:29:9	prep_complement	head-to-dependent	high	أَشِدَّاءُ | الْكُفَّارِ	case_government;local_syntax	ٱلْكُفَّارِ is governed by عَلَى as complement of أَشِدَّاءُ.
ae:v3:s048:029:pass1:attach:a7	q:48:29:5	q:48:29:10	predication	head-to-dependent	high	وَالَّذِينَ | رُحَمَاءُ	local_syntax;parallelism	رُحَمَاءُ is a second predicate of ٱلَّذِينَ مَعَهُ.
ae:v3:s048:029:pass1:attach:a8	q:48:29:10	q:48:29:11	adverbial	head-to-dependent	high	رُحَمَاءُ | بَيْنَهُمْ	local_syntax	بَيْنَهُمْ specifies the domain of رُحَمَاءُ.
ae:v3:s048:029:pass1:attach:a9	q:48:29:12	q:48:29:12	direct_object	head-to-dependent	high	تَرَاهُمْ	morphology	The هُم suffix in تَرَاهُمْ is the object pronoun.
ae:v3:s048:029:pass1:attach:a10	q:48:29:12	q:48:29:13	circumstantial	head-to-dependent	high	تَرَاهُمْ | رُكَّعَاً	case_government;local_syntax	رُكَّعًا is an accusative state of the object in تَرَاهُمْ.
ae:v3:s048:029:pass1:attach:a11	q:48:29:12	q:48:29:14	circumstantial	head-to-dependent	high	تَرَاهُمْ | سُجَّدَاً	case_government;parallelism	سُجَّدًا is a second accusative state parallel to رُكَّعًا.
ae:v3:s048:029:pass1:attach:a12	q:48:29:12	q:48:29:15	circumstantial	head-to-dependent	high	تَرَاهُمْ | يَبْتَغُونَ	local_syntax	يَبْتَغُونَ describes the seen group while they are seeking.
ae:v3:s048:029:pass1:attach:a13	q:48:29:15	q:48:29:16	direct_object	head-to-dependent	high	يَبْتَغُونَ | فَضْلَاً	case_government	فَضْلًا is the object of يَبْتَغُونَ.
ae:v3:s048:029:pass1:attach:a14	q:48:29:16	q:48:29:18	prep_complement	head-to-dependent	high	فَضْلَاً | اللَّهِ	case_government;local_syntax	ٱللَّهِ is governed by مِنَ as the source of فَضْلًا.
ae:v3:s048:029:pass1:attach:a15	q:48:29:15	q:48:29:20	direct_object	head-to-dependent	high	يَبْتَغُونَ | وَرِضْوَانَاً	case_government;parallelism	رِضْوَانًا is a second object of يَبْتَغُونَ.
ae:v3:s048:029:pass1:attach:a16	q:48:29:16	q:48:29:20	conjoined	head-to-dependent	high	فَضْلَاً | وَرِضْوَانَاً	parallelism;local_syntax	وَرِضْوَانًا coordinates with فَضْلًا.
ae:v3:s048:029:pass1:attach:a17	q:48:29:21	q:48:29:23	predication	head-to-dependent	high	سِيمَاهُمْ | وُجُوهِهِمْ	local_syntax	فِى وُجُوهِهِم supplies the predicate location for سِيمَاهُمْ.
ae:v3:s048:029:pass1:attach:a18	q:48:29:21	q:48:29:23	prep_complement	head-to-dependent	high	سِيمَاهُمْ | وُجُوهِهِمْ	case_government;local_syntax	وُجُوهِهِم is governed by فِي in the predicate phrase of سِيمَاهُمْ.
ae:v3:s048:029:pass1:attach:a19	q:48:29:21	q:48:29:25	prep_complement	head-to-dependent	high	سِيمَاهُمْ | أَثَرِ	case_government;local_syntax	أَثَرِ is governed by مِنْ as the source phrase for سِيمَاهُمْ.
ae:v3:s048:029:pass1:attach:a20	q:48:29:25	q:48:29:26	idafa	head-to-dependent	high	أَثَرِ | السُّجُودِ	morphology;case_government	أَثَرِ is construct and takes ٱلسُّجُودِ as genitive complement.
ae:v3:s048:029:pass1:attach:a21	q:48:29:27	q:48:29:28	predication	head-to-dependent	high	ذَلِكَ | مَثَلُهُمْ	local_syntax	مَثَلُهُمْ is the predicate of ذَٰلِكَ.
ae:v3:s048:029:pass1:attach:a22	q:48:29:28	q:48:29:30	prep_complement	head-to-dependent	high	مَثَلُهُمْ | التَّوْرَاةِ	case_government;local_syntax	ٱلتَّوْرَاةِ is governed by فِي as the textual location of مَثَلُهُمْ.
ae:v3:s048:029:pass1:attach:a23	q:48:29:28	q:48:29:32	conjoined	head-to-dependent	high	مَثَلُهُمْ | وَمَثَلُهُمْ	parallelism;local_syntax	وَمَثَلُهُمْ coordinates the Gospel likeness with the Torah likeness.
ae:v3:s048:029:pass1:attach:a24	q:48:29:32	q:48:29:34	prep_complement	head-to-dependent	high	وَمَثَلُهُمْ | الْإِنْجِيلِ	case_government;local_syntax	ٱلْإِنجِيلِ is governed by فِي as the textual location of the second مَثَلُهُمْ.
ae:v3:s048:029:pass1:attach:a25	q:48:29:32	q:48:29:36	prep_complement	head-to-dependent	high	وَمَثَلُهُمْ | كَزَرْعٍ	case_government;local_syntax	زَرْعٍ is governed by كَ as the simile complement for مَثَلُهُمْ.
ae:v3:s048:029:pass1:attach:a26	q:48:29:36	q:48:29:37	adjective	head-to-dependent	high	كَزَرْعٍ | أَخْرَجَ	local_syntax	أَخْرَجَ شَطْأَهُ and the following growth sequence describe زَرْعٍ.
ae:v3:s048:029:pass1:attach:a27	q:48:29:37	q:48:29:36	subject	head-to-dependent	high	أَخْرَجَ | كَزَرْعٍ	local_syntax;agreement	زَرْعٍ is the visible subject of أَخْرَجَ in the simile.
ae:v3:s048:029:pass1:attach:a28	q:48:29:37	q:48:29:38	direct_object	head-to-dependent	high	أَخْرَجَ | شَطْأَهُ	case_government	شَطْأَهُ is the accusative object of أَخْرَجَ.
ae:v3:s048:029:pass1:attach:a29	q:48:29:40	q:48:29:40	direct_object	head-to-dependent	high	فَآزَرَهُ	morphology	The هُ suffix in آزَرَهُ is the object pronoun.
ae:v3:s048:029:pass1:attach:a30	q:48:29:40	q:48:29:38	subject	head-to-dependent	medium	فَآزَرَهُ | شَطْأَهُ	local_syntax	شَطْأَهُ can be read as the shoot that strengthened the plant in آزَرَهُ.
ae:v3:s048:029:pass1:attach:a31	q:48:29:40	q:48:29:36	subject	head-to-dependent	medium	فَآزَرَهُ | كَزَرْعٍ	local_syntax	زَرْعٍ can also be read as the plant subject of آزَرَهُ.
ae:v3:s048:029:pass1:attach:a32	q:48:29:42	q:48:29:36	subject	head-to-dependent	high	فَاسْتَغْلَظَ | كَزَرْعٍ	local_syntax;agreement	زَرْعٍ is the continuing subject of ٱسْتَغْلَظَ.
ae:v3:s048:029:pass1:attach:a33	q:48:29:44	q:48:29:36	subject	head-to-dependent	high	فَاسْتَوَى | كَزَرْعٍ	local_syntax;agreement	زَرْعٍ is the continuing subject of ٱسْتَوَىٰ.
ae:v3:s048:029:pass1:attach:a34	q:48:29:44	q:48:29:46	prep_complement	head-to-dependent	high	فَاسْتَوَى | سُوقِهِ	case_government;local_syntax	سُوقِهِ is governed by عَلَى as complement of ٱسْتَوَىٰ.
ae:v3:s048:029:pass1:attach:a35	q:48:29:47	q:48:29:36	subject	head-to-dependent	high	يُعْجِبُ | كَزَرْعٍ	local_syntax;agreement	زَرْعٍ is the understood visible subject carried through to يُعْجِبُ.
ae:v3:s048:029:pass1:attach:a36	q:48:29:47	q:48:29:48	direct_object	head-to-dependent	high	يُعْجِبُ | الزُّرَّاعَ	case_government	ٱلزُّرَّاعَ is the object of يُعْجِبُ.
ae:v3:s048:029:pass1:attach:a37	q:48:29:50	q:48:29:52	prep_complement	head-to-dependent	high	لِيَغِيظَ | بِهِمُ	case_government;local_syntax	هِمُ is governed by بِ as the means in يُغِيظَ بِهِمُ.
ae:v3:s048:029:pass1:attach:a38	q:48:29:50	q:48:29:53	direct_object	head-to-dependent	high	لِيَغِيظَ | الْكُفَّارَ	case_government	ٱلْكُفَّارَ is the object of يُغِيظَ.
ae:v3:s048:029:pass1:attach:a39	q:48:29:54	q:48:29:55	subject	head-to-dependent	high	وَعَدَ | اللَّهُ	word_order;case_government	ٱللَّهُ is the explicit subject of وَعَدَ.
ae:v3:s048:029:pass1:attach:a40	q:48:29:54	q:48:29:56	direct_object	head-to-dependent	high	وَعَدَ | الَّذِينَ	case_government	ٱلَّذِينَ is the first object of وَعَدَ.
ae:v3:s048:029:pass1:attach:a41	q:48:29:56	q:48:29:57	adjective	head-to-dependent	high	الَّذِينَ | آمَنُوا	local_syntax	ءَامَنُوا وَعَمِلُوا ٱلصَّالِحَاتِ identifies ٱلَّذِينَ.
ae:v3:s048:029:pass1:attach:a42	q:48:29:57	q:48:29:59	conjoined	head-to-dependent	high	آمَنُوا | وَعَمِلُوا	parallelism;local_syntax	وَعَمِلُوا coordinates with ءَامَنُوا in the relative clause.
ae:v3:s048:029:pass1:attach:a43	q:48:29:59	q:48:29:60	direct_object	head-to-dependent	high	وَعَمِلُوا | الصَّالِحَاتِ	case_government	ٱلصَّالِحَاتِ is the object of عَمِلُوا.
ae:v3:s048:029:pass1:attach:a44	q:48:29:56	q:48:29:61	prep_complement	head-to-dependent	high	الَّذِينَ	case_government;local_syntax	The هُم in مِنْهُم gives the partitive scope of ٱلَّذِينَ.
ae:v3:s048:029:pass1:attach:a45	q:48:29:54	q:48:29:62	direct_object	head-to-dependent	high	وَعَدَ | مَغْفِرَةً	case_government	مَغْفِرَةً is the promised object of وَعَدَ.
ae:v3:s048:029:pass1:attach:a46	q:48:29:54	q:48:29:64	direct_object	head-to-dependent	high	وَعَدَ | وَأَجْرَاً	case_government;parallelism	أَجْرًا is another promised object of وَعَدَ.
ae:v3:s048:029:pass1:attach:a47	q:48:29:62	q:48:29:64	conjoined	head-to-dependent	high	مَغْفِرَةً | وَأَجْرَاً	parallelism;local_syntax	وَأَجْرًا coordinates with مَغْفِرَةً.
ae:v3:s048:029:pass1:attach:a48	q:48:29:64	q:48:29:65	adjective	head-to-dependent	high	وَأَجْرَاً | عَظِيمَاً	agreement;case_government	عَظِيمًا qualifies أَجْرًا.
